usage_id,customer_id,monthly_logins,active_users,monthly_sessions,feature_adoption_rate,usage_change_pct,days_since_last_login,onboarding_completion,number_of_integrations
78310,18310,32,8,36,41.0,-12.7,18,89.7,2
78311,18311,100,26,71,62.4,9.9,13,93.1,3
78312,18312,57,22,57,100.0,-16.6,25,100.0,2
78313,18313,40,10,50,68.3,6.0,21,76.6,1
78314,18314,28,13,20,92.0,-21.3,3,100.0,6
78315,18315,43,9,33,77.2,-33.3,6,82.9,3
78316,18316,40,16,45,76.8,4.1,10,82.4,3
78317,18317,24,7,18,49.4,-57.8,57,90.5,3
78318,18318,90,17,85,51.2,2.3,36,86.8,5
78319,18319,42,11,55,99.7,-14.2,5,77.4,2
78320,18320,99,22,95,60.0,-15.6,15,66.6,1
78321,18321,45,10,46,67.2,4.1,2,95.2,1
78322,18322,45,15,59,96.6,-19.7,5,64.5,1
78323,18323,10,5,8,86.4,25.0,16,82.6,3
78324,18324,34,12,47,72.9,16.0,26,100.0,1
78325,18325,16,10,11,62.0,5.5,25,73.4,2
78326,18326,82,32,73,84.8,-3.0,25,38.9,0
78327,18327,12,7,12,72.1,-1.4,29,95.4,0
78328,18328,194,61,169,44.0,20.2,0,57.1,1
78329,18329,25,16,34,51.1,-37.6,3,69.9,0
78330,18330,50,11,72,49.7,-18.3,24,81.7,3
78331,18331,91,17,85,59.6,26.5,32,53.1,0
78332,18332,11,7,9,91.9,-41.4,28,97.9,1
78333,18333,91,24,123,30.3,-0.4,0,62.5,3
78334,18334,54,21,81,35.1,18.9,3,69.6,3
78335,18335,25,7,30,51.6,-10.5,4,92.9,3
78336,18336,32,6,48,91.0,-4.9,16,100.0,5
78337,18337,155,34,111,27.4,19.7,6,79.5,3
78338,18338,90,20,119,54.8,-12.6,37,65.7,2
78339,18339,27,10,30,93.3,-13.7,39,81.9,4
78340,18340,14,3,14,72.5,-11.5,27,78.9,3
78341,18341,38,20,44,78.0,17.6,41,59.7,1
78342,18342,52,12,46,54.1,8.7,37,81.0,1
78343,18343,34,11,37,75.2,14.9,22,46.4,3
78344,18344,52,16,57,53.6,11.3,28,63.1,0
78345,18345,90,26,118,49.3,9.3,3,87.3,1
78346,18346,165,36,190,57.8,32.1,0,58.8,3
78347,18347,11,4,13,32.7,-21.3,16,70.8,3
78348,18348,11,4,8,82.7,-32.0,42,100.0,2
78349,18349,25,7,34,67.1,3.1,0,87.8,3
78350,18350,49,19,52,41.2,-14.2,6,94.3,1
78351,18351,138,42,193,59.7,5.2,20,89.1,1
78352,18352,66,16,91,43.9,-16.7,0,80.3,1
78353,18353,175,32,205,63.0,-31.8,75,74.0,4
78354,18354,28,11,20,72.6,8.0,0,73.7,8
78355,18355,31,12,32,51.7,3.6,22,65.3,2
78356,18356,25,8,23,61.3,3.3,0,77.6,1
78357,18357,50,12,42,33.7,-2.2,15,80.3,4
78358,18358,62,12,70,85.1,-7.3,43,82.7,5
78359,18359,132,25,131,84.3,12.5,3,62.6,3
78360,18360,71,25,92,45.0,48.7,30,52.2,1
78361,18361,124,39,111,83.8,6.1,0,71.8,1
78362,18362,42,13,48,80.0,0.2,25,71.7,0
78363,18363,26,9,29,51.3,26.7,30,83.6,1
78364,18364,44,16,45,71.6,-8.8,25,73.7,2
78365,18365,21,12,29,80.2,34.4,5,100.0,1
78366,18366,37,10,44,100.0,7.6,0,78.8,2
78367,18367,87,21,115,47.2,-25.5,21,78.6,2
78368,18368,197,36,266,41.1,-24.6,11,89.8,2
78369,18369,20,5,16,66.7,-8.5,25,94.3,2
78370,18370,39,10,30,31.9,20.5,49,77.9,3
78371,18371,39,13,30,46.9,-3.4,46,58.3,0
78372,18372,38,22,40,80.2,-38.3,1,76.4,2
78373,18373,83,21,84,59.6,10.9,35,59.7,4
78374,18374,10,5,15,62.1,-18.8,28,75.1,3
78375,18375,63,14,66,84.3,-17.9,20,71.1,3
78376,18376,50,11,41,57.8,13.8,30,79.7,4
78377,18377,23,12,19,52.4,-29.7,0,76.6,4
78378,18378,29,11,28,46.6,23.2,30,80.4,1
78379,18379,57,12,79,28.3,23.4,26,100.0,2
78380,18380,107,20,134,100.0,-17.4,24,100.0,2
78381,18381,97,22,128,40.6,-29.2,15,52.9,2
78382,18382,12,4,11,43.0,-26.0,0,69.7,5
78383,18383,34,7,37,90.4,-17.5,34,82.3,2
78384,18384,51,19,72,43.4,13.3,12,51.5,2
78385,18385,79,16,98,64.2,24.4,16,59.9,2
78386,18386,32,19,40,74.5,3.1,28,83.8,0
78387,18387,361,66,294,46.0,-21.4,13,78.8,1
78388,18388,16,8,19,65.7,-16.1,51,87.3,5
78389,18389,83,16,100,86.3,-2.9,5,53.3,0
78390,18390,79,16,104,92.1,37.2,55,94.5,0
78391,18391,59,22,73,63.4,36.4,27,61.4,5
78392,18392,57,17,72,55.8,-26.9,0,61.4,3
78393,18393,87,37,117,77.1,-18.1,0,100.0,3
78394,18394,75,22,98,47.4,26.8,24,100.0,5
78395,18395,27,12,34,76.7,-28.0,28,89.9,2
78396,18396,45,17,47,82.0,-29.6,5,89.1,4
78397,18397,8,5,6,81.0,1.9,10,51.2,1
78398,18398,26,7,25,60.7,3.8,30,76.9,2
78399,18399,79,18,100,55.1,24.6,12,80.8,1
78400,18400,55,24,82,94.5,-0.5,6,100.0,0
78401,18401,59,15,51,61.6,29.0,38,100.0,4
78402,18402,42,25,35,79.9,-1.1,36,74.9,5
78403,18403,39,21,42,58.9,9.4,23,60.5,3
78404,18404,26,7,35,48.4,-20.2,27,62.9,2
78405,18405,33,19,25,48.4,8.5,27,83.3,5
78406,18406,43,13,60,70.1,-30.8,7,79.6,1
78407,18407,23,13,19,87.6,-7.3,47,67.1,2
78408,18408,17,6,19,64.1,21.4,47,77.5,2
78409,18409,75,15,88,60.7,-27.5,0,70.8,3
78410,18410,63,14,61,58.8,-17.4,15,49.7,3
78411,18411,35,11,39,60.8,22.9,0,92.0,3
78412,18412,58,20,59,100.0,-25.1,12,59.2,3
78413,18413,30,10,43,100.0,-13.6,21,90.8,3
78414,18414,26,13,19,53.3,-14.0,0,65.1,1
78415,18415,25,8,35,46.1,2.7,50,91.7,0
78416,18416,12,3,9,71.2,-0.5,42,77.8,5
78417,18417,59,12,67,67.4,-5.2,10,93.4,2
78418,18418,76,18,114,47.2,-14.3,32,100.0,3
78419,18419,57,14,49,91.3,-6.8,49,100.0,1
78420,18420,23,13,24,70.2,-6.4,25,72.4,3
78421,18421,58,28,62,68.8,-36.1,6,66.6,4
78422,18422,15,8,19,56.2,-5.7,28,70.8,2
78423,18423,36,16,34,81.0,-6.8,0,92.8,2
78424,18424,92,20,125,30.3,-54.5,31,100.0,2
78425,18425,32,8,28,60.1,-6.1,5,100.0,0
78426,18426,36,11,54,36.1,24.2,16,77.2,1
78427,18427,12,8,16,49.1,-7.8,13,59.8,2
78428,18428,50,12,36,23.2,-32.0,34,75.4,2
78429,18429,66,18,83,22.0,16.9,2,73.2,4
78430,18430,26,14,21,68.5,-40.2,13,78.6,2
78431,18431,34,8,46,66.5,-1.3,29,63.7,2
78432,18432,28,11,28,91.0,-9.5,3,55.2,5
78433,18433,55,16,50,79.7,9.6,4,100.0,6
78434,18434,39,14,30,27.8,1.9,17,93.8,5
78435,18435,61,22,56,82.3,-11.4,35,64.5,1
78436,18436,35,20,26,82.8,0.4,18,79.3,4
78437,18437,52,31,78,48.5,46.4,0,95.8,3
78438,18438,60,13,55,100.0,-1.5,13,73.8,3
78439,18439,18,12,17,75.8,-2.4,30,87.9,1
78440,18440,61,23,60,57.8,17.9,0,84.8,1
78441,18441,85,16,88,76.8,45.6,43,100.0,4
78442,18442,66,14,64,94.3,-30.4,0,80.1,0
78443,18443,25,7,29,65.6,10.4,28,68.3,3
78444,18444,67,15,80,67.9,-35.1,42,76.6,4
78445,18445,84,16,62,42.0,3.4,38,81.3,0
78446,18446,79,15,91,66.8,6.3,18,60.5,1
78447,18447,30,9,42,81.0,-2.6,20,65.9,1
78448,18448,25,9,21,66.9,-23.2,31,73.2,2
78449,18449,54,12,52,52.7,19.8,28,67.6,2
78450,18450,122,39,145,60.1,-16.4,0,83.9,4
78451,18451,23,11,28,62.9,8.7,13,85.2,1
78452,18452,36,16,27,75.0,-13.0,25,75.0,1
78453,18453,15,4,16,50.2,-42.1,15,87.9,1
78454,18454,21,6,15,84.5,5.2,33,93.3,2
78455,18455,141,42,203,56.6,-5.4,37,100.0,0
78456,18456,48,16,60,42.7,2.1,0,94.5,2
78457,18457,104,37,81,22.5,20.4,6,49.9,1
78458,18458,27,12,33,28.5,0.9,26,83.6,0
78459,18459,190,45,148,75.3,34.1,41,42.6,4
78460,18460,14,4,10,49.8,-2.0,40,83.9,4
78461,18461,80,27,70,52.1,14.4,12,45.0,4
78462,18462,171,37,253,66.2,11.7,8,100.0,1
78463,18463,48,12,56,25.8,-17.4,27,100.0,2
78464,18464,95,21,91,31.1,-5.9,29,49.4,4
78465,18465,114,28,86,68.7,-11.4,42,97.2,3
78466,18466,104,26,74,72.5,18.3,8,81.7,3
78467,18467,44,14,62,64.3,-16.1,29,90.7,2
78468,18468,26,10,28,73.9,-24.3,16,74.1,2
78469,18469,19,8,15,80.1,28.3,22,99.1,2
78470,18470,46,9,52,92.4,-1.1,2,100.0,3
78471,18471,21,9,16,68.7,-26.6,8,100.0,1
78472,18472,75,18,77,42.5,4.9,11,78.9,3
78473,18473,52,23,74,55.0,-4.2,6,100.0,2
78474,18474,84,16,121,46.6,-21.7,25,95.5,1
78475,18475,46,20,67,72.3,-7.3,34,81.5,2
78476,18476,44,9,36,36.2,-15.5,22,73.0,3
78477,18477,42,8,36,28.6,-12.7,32,55.1,1
78478,18478,30,13,41,87.6,18.7,53,69.4,6
78479,18479,45,9,35,35.7,8.6,24,69.7,2
78480,18480,103,53,73,30.6,-28.1,20,97.7,4
78481,18481,52,12,65,78.7,-3.9,15,71.2,2
78482,18482,53,15,56,42.3,9.1,52,56.0,2
78483,18483,171,32,230,66.9,22.6,20,89.6,1
78484,18484,62,18,51,51.8,-13.7,35,62.2,4
78485,18485,34,19,36,62.0,-17.4,0,100.0,3
78486,18486,46,23,62,67.9,5.3,2,55.4,2
78487,18487,47,17,43,38.3,-4.4,13,89.7,1
78488,18488,47,14,51,73.5,7.6,11,64.5,1
78489,18489,85,16,102,93.1,38.7,0,68.8,1
78490,18490,14,4,18,51.9,10.6,15,87.1,6
78491,18491,21,4,23,67.4,23.9,0,88.3,5
78492,18492,62,12,79,41.3,-14.7,22,77.3,2
78493,18493,26,12,34,66.8,58.3,37,61.6,4
78494,18494,93,18,127,63.1,21.6,6,74.1,0
78495,18495,38,15,54,63.6,20.1,39,63.2,0
78496,18496,170,35,215,64.5,-29.8,33,83.4,1
78497,18497,124,23,176,52.7,-26.4,0,75.0,1
78498,18498,25,14,19,78.1,26.6,40,96.5,3
78499,18499,38,9,31,56.1,-11.5,24,71.0,3
78500,18500,38,12,39,76.7,-13.7,22,94.6,3
78501,18501,40,12,33,59.9,46.1,24,76.7,2
78502,18502,56,15,54,56.6,-22.0,27,98.4,4
78503,18503,53,10,75,70.7,-3.7,31,98.8,2
78504,18504,89,22,71,46.7,-8.1,6,62.5,2
78505,18505,44,8,53,66.6,21.5,31,82.1,4
78506,18506,129,24,114,35.9,19.6,12,12.9,7
78507,18507,74,15,81,66.4,2.1,0,98.6,2
78508,18508,86,20,87,42.5,11.9,16,82.6,1
78509,18509,49,20,68,88.9,23.0,15,76.0,1
78510,18510,64,17,72,100.0,23.9,21,88.3,2
78511,18511,27,11,37,63.5,0.1,25,58.3,2
78512,18512,80,15,82,57.7,39.5,6,100.0,5
78513,18513,101,19,124,65.5,6.5,35,100.0,8
78514,18514,28,10,40,66.2,-9.4,0,76.3,6
78515,18515,17,10,14,35.9,-21.6,29,93.1,4
78516,18516,24,5,28,31.6,27.5,44,98.8,5
78517,18517,64,22,77,33.9,-1.1,0,92.1,2
78518,18518,117,42,140,30.6,23.3,22,64.4,4
78519,18519,57,15,65,37.0,12.3,0,61.7,1
78520,18520,41,27,55,49.2,3.2,10,36.1,2
78521,18521,27,9,20,68.4,29.2,16,69.2,4
78522,18522,47,15,58,71.5,10.8,22,93.1,2
78523,18523,81,15,114,65.7,-1.8,24,82.1,0
78524,18524,32,15,46,26.8,37.6,53,81.8,1
78525,18525,32,15,27,71.9,-35.5,0,50.8,5
78526,18526,76,19,90,43.0,-6.2,52,54.0,1
78527,18527,36,20,33,72.8,-18.7,11,54.2,2
78528,18528,175,44,224,51.0,-3.5,0,75.3,4
78529,18529,9,3,7,75.6,-27.4,0,79.0,1
78530,18530,12,8,10,73.7,14.5,17,89.9,1
78531,18531,59,18,73,49.2,-15.2,5,63.5,5
78532,18532,18,4,20,65.1,-10.6,20,100.0,3
78533,18533,85,42,120,44.7,-1.3,23,88.8,2
78534,18534,42,19,30,57.1,-25.4,3,93.4,2
78535,18535,32,13,40,80.4,-5.1,10,70.3,6
78536,18536,18,6,23,58.0,-10.2,6,69.7,2
78537,18537,74,14,101,44.0,-47.9,17,90.2,1
78538,18538,36,20,47,26.8,-7.4,57,55.6,2
78539,18539,105,22,117,46.1,-33.1,8,91.9,2
78540,18540,122,26,113,77.5,28.8,5,76.7,2
78541,18541,54,16,55,31.0,18.7,22,81.0,0
78542,18542,27,13,30,59.4,-0.3,26,97.7,5
78543,18543,75,19,53,61.3,-50.1,21,100.0,2
78544,18544,88,20,68,57.6,5.3,21,79.1,2
78545,18545,42,20,48,47.4,-24.8,20,100.0,6
78546,18546,60,14,90,64.3,-3.4,0,78.5,3
78547,18547,161,31,161,58.7,17.6,11,51.5,3
78548,18548,34,15,46,100.0,-10.7,0,72.2,1
78549,18549,24,12,24,47.5,-9.8,20,80.7,4
78550,18550,58,14,46,68.4,-34.9,34,76.4,0
78551,18551,120,35,165,39.4,3.5,2,78.2,3
78552,18552,108,22,132,78.5,-31.9,36,59.5,2
78553,18553,50,14,40,75.7,4.9,25,82.7,0
78554,18554,33,7,35,57.8,-19.6,7,100.0,4
78555,18555,62,20,55,38.7,-28.5,17,37.3,2
78556,18556,39,17,48,63.5,15.6,3,73.7,7
78557,18557,21,7,23,75.6,16.1,24,100.0,2
78558,18558,41,14,38,69.0,-8.6,25,83.8,2
78559,18559,86,32,98,60.8,-54.9,29,64.8,5
78560,18560,24,10,34,49.6,-17.6,0,56.7,4
78561,18561,18,6,19,76.3,42.7,16,61.6,6
78562,18562,226,42,333,49.9,11.0,21,71.0,0
78563,18563,121,35,154,35.8,22.2,35,85.7,1
78564,18564,76,37,90,83.1,19.2,11,61.7,3
78565,18565,41,17,31,38.1,-13.2,32,91.9,2
78566,18566,38,13,51,74.0,-30.5,0,77.8,4
78567,18567,119,53,147,41.5,-0.6,23,100.0,1
78568,18568,63,14,50,60.1,18.3,35,92.7,3
78569,18569,75,16,53,87.7,-5.3,27,100.0,4
78570,18570,61,13,88,69.8,-11.8,43,92.4,4
78571,18571,77,15,66,82.5,0.9,17,77.8,6
78572,18572,94,19,98,71.6,-18.1,32,57.1,2
78573,18573,31,8,32,38.5,5.9,14,44.4,0
78574,18574,35,10,27,54.8,4.8,54,100.0,4
78575,18575,42,9,56,56.2,-6.0,29,55.4,1
78576,18576,75,14,89,85.8,5.5,5,51.2,3
78577,18577,10,6,11,100.0,14.1,12,77.6,6
78578,18578,68,23,95,66.5,7.7,19,92.5,2
78579,18579,88,21,126,48.4,-27.8,31,83.1,0
78580,18580,47,16,38,46.0,18.0,4,100.0,3
78581,18581,55,12,69,89.6,-13.8,6,94.5,3
78582,18582,56,12,51,70.2,-15.9,4,75.5,2
78583,18583,106,25,140,49.1,6.6,33,74.2,0
78584,18584,21,10,17,70.2,-5.7,18,98.0,3
78585,18585,94,18,80,91.7,15.7,9,78.1,1
78586,18586,31,11,27,52.9,-9.9,45,59.4,1
78587,18587,222,41,266,36.7,21.0,1,69.8,2
78588,18588,26,9,32,46.3,33.5,16,71.5,1
78589,18589,9,4,13,65.2,16.1,39,83.1,6
78590,18590,50,19,38,46.1,14.1,28,81.2,3
78591,18591,143,30,178,49.7,18.6,29,95.7,3
78592,18592,16,6,11,35.1,2.4,39,64.4,2
78593,18593,78,20,86,25.9,-12.0,10,56.2,1
78594,18594,107,25,114,52.5,6.2,19,58.2,1
78595,18595,63,23,46,92.7,20.9,19,77.3,3
78596,18596,125,30,106,14.8,-32.5,20,48.3,3
78597,18597,15,7,20,69.7,-14.0,28,44.4,2
78598,18598,84,21,79,37.7,12.1,4,94.9,4
78599,18599,74,18,80,11.2,-8.3,18,92.5,0
78600,18600,41,25,42,81.9,17.6,30,73.7,5
78601,18601,35,13,30,51.6,-8.0,0,69.7,1
78602,18602,29,19,42,32.1,50.8,8,92.9,1
78603,18603,51,11,38,59.4,-16.1,9,76.5,4
78604,18604,43,13,46,74.9,33.5,10,70.0,2
78605,18605,19,6,18,53.2,-48.7,10,76.5,2
78606,18606,96,29,118,49.7,-9.3,19,87.9,4
78607,18607,47,15,57,71.5,10.6,2,97.9,0
78608,18608,35,16,44,100.0,26.4,0,65.4,2
78609,18609,41,10,45,35.7,0.5,23,100.0,3
78610,18610,124,24,98,100.0,-20.1,13,78.0,3
78611,18611,11,2,12,53.6,8.7,30,61.7,3
78612,18612,108,23,152,67.7,28.6,3,100.0,3
78613,18613,147,48,142,96.4,-28.0,19,93.6,0
78614,18614,34,9,48,54.8,-21.6,38,96.3,1
78615,18615,8,5,10,28.5,-8.7,0,86.4,1
78616,18616,61,21,89,37.5,-8.8,43,34.4,2
78617,18617,71,17,77,52.7,-23.9,0,61.6,1
78618,18618,30,6,28,61.6,14.9,43,88.1,5
78619,18619,25,13,19,77.9,-3.4,42,84.0,4
78620,18620,21,11,15,79.1,-14.2,36,66.3,1
78621,18621,76,36,108,58.7,-3.7,31,72.0,2
78622,18622,10,5,12,65.0,-16.1,22,83.6,1
78623,18623,195,42,153,75.1,-3.0,34,73.8,3
78624,18624,113,26,111,77.0,21.1,48,100.0,2
78625,18625,46,9,54,53.3,-48.8,10,82.2,4
78626,18626,64,24,92,85.7,27.3,5,72.4,5
78627,18627,38,9,49,73.5,-15.6,16,69.5,3
78628,18628,35,12,36,88.2,-20.2,10,57.2,3
78629,18629,37,18,27,26.3,-4.7,23,41.4,5
78630,18630,167,36,203,58.6,3.2,11,82.4,3
78631,18631,68,17,67,65.1,-10.3,42,100.0,2
78632,18632,39,9,29,68.2,12.0,0,81.3,3
78633,18633,9,4,12,20.9,-21.5,23,84.2,2
78634,18634,61,15,88,38.8,-26.4,35,90.1,0
78635,18635,36,13,40,41.5,6.8,9,79.5,3
78636,18636,38,15,30,93.7,2.1,11,100.0,1
78637,18637,41,10,42,64.5,9.2,12,66.3,1
78638,18638,10,6,8,31.2,27.3,17,87.5,3
78639,18639,87,17,117,45.5,30.1,46,100.0,0
78640,18640,39,18,44,35.7,-7.8,34,61.9,2
78641,18641,83,26,84,84.8,-8.3,29,51.6,2
78642,18642,37,10,48,72.7,-13.2,48,51.4,0
78643,18643,77,16,105,59.8,7.3,0,79.5,3
78644,18644,22,9,29,47.5,8.1,1,67.7,5
78645,18645,78,15,106,56.1,46.8,31,92.7,2
78646,18646,30,11,42,67.2,-12.7,10,79.9,5
78647,18647,37,10,40,72.8,-28.4,6,79.7,3
78648,18648,9,4,11,100.0,-60.9,57,60.6,3
78649,18649,140,35,164,84.3,-7.8,0,65.9,5
78650,18650,28,13,22,59.0,9.0,17,75.3,2
78651,18651,29,16,26,31.2,2.3,16,100.0,0
78652,18652,31,9,26,69.3,-27.3,13,97.3,1
78653,18653,47,11,57,72.2,-13.0,27,88.0,2
78654,18654,38,17,53,54.8,4.4,5,88.1,3
78655,18655,15,9,20,82.9,-21.5,10,81.9,2
78656,18656,23,14,23,61.7,-2.1,7,70.0,4
78657,18657,21,14,26,52.5,25.9,11,62.6,4
78658,18658,83,34,85,100.0,-34.5,12,68.7,2
78659,18659,109,22,100,59.4,-0.4,13,80.8,3
78660,18660,20,6,28,76.1,14.8,23,86.5,4
78661,18661,21,4,18,48.3,17.1,7,94.1,2
78662,18662,22,9,27,49.3,-15.0,21,69.3,4
78663,18663,11,2,14,46.6,7.1,0,71.2,4
78664,18664,58,12,69,91.9,-4.3,55,67.6,4
78665,18665,111,24,88,22.7,4.8,7,84.2,1
78666,18666,50,13,46,100.0,-35.1,49,89.2,1
78667,18667,21,9,15,41.8,-28.3,46,97.9,1
78668,18668,32,6,42,34.6,-14.1,21,66.1,2
78669,18669,24,5,20,38.8,2.8,4,81.3,2
78670,18670,58,12,80,77.7,8.1,55,61.2,3
78671,18671,121,24,101,62.4,25.0,25,59.2,6
78672,18672,18,7,18,50.5,-33.2,26,67.2,1
78673,18673,124,25,101,40.6,-2.5,14,82.0,1
78674,18674,38,11,43,68.3,-5.3,26,100.0,2
78675,18675,74,18,87,51.3,-13.9,9,100.0,3
78676,18676,69,13,61,29.5,-25.9,0,73.1,3
78677,18677,41,8,42,57.4,-34.1,21,83.1,4
78678,18678,40,16,32,45.2,-3.2,30,81.4,0
78679,18679,106,24,141,80.6,29.2,28,85.5,4
78680,18680,77,16,102,57.0,4.0,6,62.2,3
78681,18681,23,7,21,69.1,14.7,24,84.3,3
78682,18682,73,38,67,62.7,-4.4,39,94.3,0
78683,18683,52,19,62,46.3,-15.0,34,63.0,1
78684,18684,102,23,121,65.2,1.8,33,68.5,3
78685,18685,38,10,49,33.5,-1.9,10,55.6,3
78686,18686,115,25,89,90.8,-41.9,0,55.0,4
78687,18687,36,7,45,44.9,-18.4,0,86.9,3
78688,18688,20,7,26,89.7,-33.5,3,89.0,0
78689,18689,51,12,47,86.4,20.6,39,75.4,0
78690,18690,30,16,27,37.2,14.1,0,100.0,2
78691,18691,162,39,200,58.6,18.0,34,65.3,4
78692,18692,13,8,10,61.4,-25.8,7,81.7,4
78693,18693,33,13,37,67.1,-8.8,23,97.8,2
78694,18694,20,6,22,35.1,-12.6,38,60.3,3
78695,18695,34,7,42,45.7,7.8,41,57.8,2
78696,18696,27,13,32,89.3,-11.7,1,91.5,4
78697,18697,102,22,138,22.2,8.9,18,66.7,3
78698,18698,83,22,62,47.3,-22.9,4,73.2,2
78699,18699,67,20,82,40.9,14.1,24,93.0,4
78700,18700,106,26,135,61.4,23.4,48,95.2,2
78701,18701,98,34,131,60.1,64.8,6,90.9,2
78702,18702,197,36,196,82.2,7.6,7,97.9,1
78703,18703,17,9,16,94.0,-13.8,2,41.3,3
78704,18704,21,10,26,63.4,52.1,0,71.5,3
78705,18705,96,19,107,77.2,38.6,12,57.4,1
78706,18706,24,10,24,5.0,-0.9,2,92.1,4
78707,18707,23,13,30,61.6,59.7,40,79.8,4
78708,18708,66,13,72,46.7,33.4,8,87.5,1
78709,18709,28,16,30,49.4,29.6,36,100.0,4
78710,18710,49,10,48,34.3,24.9,13,73.9,2
78711,18711,22,6,16,48.7,-33.3,29,96.2,1
78712,18712,62,17,85,64.5,-1.8,19,66.9,4
78713,18713,36,18,35,58.1,8.8,28,78.6,1
78714,18714,84,21,88,46.2,16.3,9,99.3,5
78715,18715,98,33,78,88.2,-14.0,39,62.5,3
78716,18716,50,17,60,81.7,-11.0,46,82.7,3
78717,18717,39,9,46,73.9,6.8,44,69.5,2
78718,18718,80,16,75,53.9,-47.8,0,89.7,2
78719,18719,89,20,88,55.2,-33.8,54,74.4,1
78720,18720,76,18,99,30.1,-10.3,8,88.0,5
78721,18721,50,10,56,72.1,-15.1,0,97.6,4
78722,18722,20,4,18,65.2,39.8,0,55.4,2
78723,18723,44,10,51,66.5,35.5,0,100.0,1
78724,18724,163,34,228,78.4,-25.3,0,92.5,1
78725,18725,32,13,48,76.6,-30.0,7,100.0,2
78726,18726,76,18,59,68.7,14.4,23,71.6,5
78727,18727,69,20,73,34.6,31.0,4,77.1,2
78728,18728,39,8,41,72.8,9.0,0,60.9,0
78729,18729,107,20,156,64.5,-46.0,9,93.8,1
78730,18730,44,17,63,49.6,-5.9,39,77.1,3
78731,18731,75,18,79,77.2,-2.1,24,67.6,4
78732,18732,162,33,148,82.1,19.2,25,37.8,4
78733,18733,46,11,56,54.4,30.6,0,67.6,3
78734,18734,119,28,95,100.0,6.4,42,98.2,6
78735,18735,148,31,128,51.7,-25.8,31,93.1,1
78736,18736,185,43,251,66.5,-1.9,6,89.7,3
78737,18737,72,15,99,33.3,-20.4,40,69.3,3
78738,18738,109,20,155,64.7,6.8,38,77.9,6
78739,18739,7,2,9,58.1,-16.1,11,60.8,4
78740,18740,46,11,38,63.0,-7.4,0,80.5,1
78741,18741,95,24,89,63.1,9.3,0,60.5,0
78742,18742,16,6,17,85.7,1.6,6,68.9,3
78743,18743,111,23,106,78.8,24.7,20,100.0,0
78744,18744,40,13,45,61.0,-22.3,38,100.0,1
78745,18745,149,28,116,45.8,-37.7,23,100.0,0
78746,18746,67,14,98,47.3,6.7,21,78.1,3
78747,18747,19,9,28,58.8,-9.7,5,63.5,3
78748,18748,24,14,18,37.2,-6.0,0,73.9,4
78749,18749,21,10,15,52.0,-7.9,53,76.7,3
78750,18750,37,8,40,70.4,27.1,32,99.7,3
78751,18751,66,15,54,56.1,-15.2,17,69.9,1
78752,18752,8,2,6,34.6,-3.4,6,67.4,0
78753,18753,60,27,60,38.0,-32.5,33,93.8,5
78754,18754,66,20,97,68.4,-29.7,21,38.4,0
78755,18755,80,22,116,63.3,8.8,13,100.0,2
78756,18756,27,5,39,83.8,-14.6,0,74.8,2
78757,18757,17,7,14,24.4,7.1,10,76.0,5
78758,18758,41,14,31,88.9,7.7,0,88.2,0
78759,18759,33,8,26,75.2,-15.8,33,43.0,2
78760,18760,26,11,30,45.4,-9.2,28,65.9,0
78761,18761,31,14,30,80.9,-5.4,0,79.8,1
78762,18762,114,35,160,63.1,16.9,5,81.9,3
78763,18763,50,14,61,47.3,-18.5,15,62.6,5
78764,18764,38,9,57,50.2,20.1,41,72.6,4
78765,18765,32,7,46,97.9,-30.2,24,72.2,2
78766,18766,55,11,64,64.9,-12.4,18,74.8,2
78767,18767,46,16,63,33.1,-11.1,30,73.5,2
78768,18768,42,12,35,63.5,-1.3,0,81.3,4
78769,18769,50,10,69,100.0,-12.9,22,56.6,2
78770,18770,27,8,34,53.0,-6.3,38,51.5,2
78771,18771,18,9,18,64.0,-17.2,54,79.8,1
78772,18772,29,9,39,66.3,5.4,12,67.9,0
78773,18773,41,9,50,80.4,35.6,16,78.9,2
78774,18774,34,10,26,65.0,-0.5,25,85.9,1
78775,18775,74,30,110,74.4,-19.8,61,67.0,2
78776,18776,100,19,92,90.6,-26.3,1,34.3,3
78777,18777,87,32,99,51.3,-22.5,19,100.0,4
78778,18778,32,9,45,83.5,6.8,0,93.5,3
78779,18779,50,17,47,85.7,15.8,15,36.4,1
78780,18780,51,16,45,39.8,-9.0,39,55.0,3
78781,18781,41,10,47,47.0,-14.9,9,63.9,2
78782,18782,31,9,30,100.0,16.7,26,56.2,2
78783,18783,27,14,34,65.1,-16.7,21,68.5,0
78784,18784,32,9,31,62.7,9.7,7,84.3,1
78785,18785,32,12,48,51.1,-23.7,48,66.7,4
78786,18786,93,23,86,57.1,-4.9,10,30.8,3
78787,18787,49,22,59,61.4,-15.2,26,66.2,2
78788,18788,80,21,73,64.2,-2.0,19,78.4,2
78789,18789,30,9,32,23.7,8.8,12,66.2,4
78790,18790,62,13,58,50.6,17.4,25,76.6,3
78791,18791,57,20,59,38.8,-28.6,0,86.5,0
78792,18792,25,13,30,45.7,-35.2,30,84.6,4
78793,18793,15,8,19,87.7,-3.5,45,90.6,3
78794,18794,56,17,50,49.0,43.0,6,81.3,4
78795,18795,43,12,61,97.2,-41.1,0,95.0,1
78796,18796,75,25,72,46.9,30.5,0,90.8,1
