customer_id,company_size,industry,country,signup_date
18084,Small,Healthcare,USA,2022-06-21
18085,Medium,Technology,UK,2026-09-15
18086,Medium,Manufacturing,India,2024-07-11
18087,Enterprise,Finance,USA,2024-11-06
18088,Large,Technology,USA,2022-03-19
18089,Small,Manufacturing,Germany,2024-04-01
18090,Large,Finance,UK,2021-02-07
18091,Large,Professional Services,Australia,2022-05-22
18092,Medium,Retail,India,2021-12-21
18093,Medium,Education,USA,2026-04-12
18094,Enterprise,Manufacturing,Singapore,2025-04-08
18095,Medium,Retail,India,2026-05-28
18096,Enterprise,Technology,India,2022-05-03
18097,Small,Professional Services,USA,2023-10-03
18098,Small,Education,Canada,2021-10-06
18099,Medium,Manufacturing,USA,2022-10-12
18100,Medium,Professional Services,USA,2021-12-21
18101,Large,Media,Canada,2023-03-15
18102,Enterprise,Technology,USA,2022-07-12
18103,Medium,Education,Australia,2023-11-17
18104,Small,Media,India,2021-06-11
18105,Large,Education,USA,2022-11-30
18106,Medium,Technology,Canada,2026-05-28
18107,Small,Technology,Germany,2022-05-07
18108,Medium,Professional Services,Australia,2026-06-16
18109,Large,Professional Services,Australia,2023-10-30
18110,Large,Manufacturing,USA,2026-04-05
18111,Medium,Education,India,2023-04-04
18112,Small,Manufacturing,India,2022-11-10
18113,Enterprise,Professional Services,Germany,2026-02-22
18114,Medium,Education,Germany,2023-02-25
18115,Medium,Manufacturing,Singapore,2026-01-08
18116,Small,Technology,India,2023-09-19
18117,Large,Technology,UK,2021-04-21
18118,Small,Media,Canada,2025-11-19
18119,Small,Healthcare,Canada,2023-12-25
18120,Medium,Professional Services,Canada,2025-10-05
18121,Small,Manufacturing,Australia,2024-03-30
18122,Medium,Healthcare,USA,2025-07-27
18123,Small,Healthcare,India,2025-09-25
18124,Medium,Retail,India,2022-07-26
18125,Small,Education,India,2021-07-24
18126,Small,Finance,USA,2022-08-07
18127,Small,Retail,India,2021-11-04
18128,Enterprise,Professional Services,USA,2022-03-26
18129,Large,Media,Canada,2021-03-03
18130,Small,Education,Germany,2025-01-23
18131,Large,Finance,Germany,2022-04-20
18132,Medium,Healthcare,USA,2025-05-15
18133,Enterprise,Media,India,2026-05-14
18134,Medium,Finance,India,2023-10-28
18135,Medium,Technology,Singapore,2026-07-26
18136,Small,Professional Services,UK,2025-03-23
18137,Medium,Media,India,2025-08-03
18138,Enterprise,Technology,Germany,2022-06-10
18139,Medium,Manufacturing,USA,2021-02-03
18140,Small,Media,Germany,2026-01-30
18141,Small,Media,USA,2023-11-24
18142,Large,Education,USA,2022-02-10
18143,Medium,Retail,UK,2023-11-08
18144,Medium,Professional Services,Germany,2021-10-20
18145,Enterprise,Healthcare,Germany,2026-04-11
18146,Small,Professional Services,UK,2026-09-27
18147,Small,Education,India,2026-03-07
18148,Enterprise,Media,USA,2022-08-30
18149,Small,Healthcare,Singapore,2025-02-13
18150,Small,Technology,UK,2021-06-29
18151,Medium,Professional Services,Australia,2024-08-26
18152,Large,Retail,USA,2026-08-10
18153,Small,Retail,UK,2026-09-18
18154,Enterprise,Technology,USA,2023-03-27
18155,Large,Finance,Canada,2022-01-11
18156,Small,Retail,Germany,2026-05-07
18157,Large,Finance,UK,2026-09-20
18158,Medium,Healthcare,USA,2025-08-21
18159,Medium,Retail,USA,2025-10-08
18160,Large,Manufacturing,India,2026-09-26
18161,Enterprise,Media,Singapore,2021-07-04
18162,Small,Technology,USA,2021-03-13
18163,Medium,Media,Germany,2025-11-10
18164,Medium,Media,Canada,2022-07-28
18165,Medium,Professional Services,Australia,2022-07-23
18166,Medium,Finance,Singapore,2023-08-22
18167,Small,Manufacturing,Canada,2024-06-20
18168,Medium,Healthcare,Germany,2026-07-11
18169,Medium,Healthcare,India,2026-06-29
18170,Small,Retail,Canada,2021-06-02
18171,Large,Retail,Australia,2024-07-02
18172,Large,Manufacturing,USA,2022-12-30
18173,Medium,Education,Australia,2024-12-18
18174,Small,Education,Australia,2025-04-02
18175,Medium,Retail,Germany,2021-06-25
18176,Small,Education,USA,2026-08-08
18177,Small,Technology,Canada,2026-08-27
18178,Large,Manufacturing,USA,2021-09-06
18179,Small,Technology,Australia,2023-03-12
18180,Small,Education,USA,2023-09-27
18181,Small,Retail,UK,2023-07-15
18182,Small,Media,USA,2024-02-09
18183,Small,Media,India,2022-10-09
18184,Enterprise,Technology,India,2021-12-20
18185,Small,Healthcare,India,2024-07-21
18186,Small,Professional Services,UK,2023-08-01
18187,Small,Media,Germany,2024-07-26
18188,Enterprise,Media,India,2022-06-10
18189,Medium,Retail,India,2025-04-08
18190,Medium,Manufacturing,USA,2022-05-25
18191,Large,Finance,Australia,2025-03-18
18192,Medium,Finance,India,2021-06-27
18193,Small,Retail,USA,2023-03-12
18194,Small,Education,India,2024-11-20
18195,Medium,Media,USA,2023-07-27
18196,Small,Media,India,2026-07-14
18197,Medium,Technology,USA,2026-05-29
18198,Small,Technology,Australia,2025-02-27
18199,Medium,Retail,UK,2024-06-12
18200,Small,Healthcare,India,2024-05-27
18201,Small,Manufacturing,Canada,2024-05-25
18202,Medium,Education,USA,2025-08-26
18203,Enterprise,Media,Singapore,2026-02-07
18204,Medium,Healthcare,USA,2022-02-24
18205,Medium,Retail,Australia,2022-10-15
18206,Small,Retail,Australia,2023-03-25
18207,Small,Media,India,2023-05-18
18208,Small,Healthcare,Singapore,2021-04-23
18209,Small,Finance,USA,2021-06-23
18210,Small,Retail,Canada,2023-10-08
18211,Small,Manufacturing,India,2022-09-29
18212,Large,Professional Services,USA,2025-04-09
18213,Small,Education,UK,2021-02-01
18214,Medium,Healthcare,USA,2022-05-12
18215,Medium,Finance,USA,2022-06-12
18216,Medium,Healthcare,USA,2025-02-21
18217,Medium,Finance,Canada,2025-03-01
18218,Small,Finance,USA,2025-07-02
18219,Small,Manufacturing,India,2021-01-24
18220,Large,Education,Canada,2021-10-31
18221,Large,Retail,USA,2022-09-23
18222,Small,Finance,USA,2025-09-13
18223,Small,Retail,India,2021-02-07
18224,Large,Education,India,2023-01-15
18225,Small,Retail,India,2025-05-24
18226,Medium,Media,Singapore,2021-03-23
18227,Medium,Manufacturing,USA,2024-02-16
18228,Small,Manufacturing,India,2026-01-19
18229,Medium,Technology,India,2021-02-19
18230,Medium,Manufacturing,India,2024-02-04
18231,Small,Finance,UK,2025-06-11
18232,Medium,Education,India,2025-11-23
18233,Large,Manufacturing,USA,2025-08-07
18234,Medium,Healthcare,USA,2023-10-11
18235,Small,Education,Germany,2021-06-03
18236,Medium,Finance,USA,2021-06-20
18237,Large,Education,USA,2022-09-09
18238,Large,Manufacturing,Australia,2022-07-02
18239,Medium,Healthcare,USA,2024-04-23
18240,Small,Technology,Australia,2026-04-10
18241,Large,Finance,Canada,2025-05-31
18242,Medium,Professional Services,USA,2021-05-26
18243,Small,Media,UK,2021-09-19
18244,Medium,Finance,Singapore,2024-02-24
18245,Small,Education,Canada,2025-06-16
18246,Medium,Professional Services,Singapore,2021-12-11
18247,Small,Professional Services,India,2026-06-22
18248,Medium,Retail,USA,2024-02-06
18249,Enterprise,Professional Services,Singapore,2026-06-16
18250,Large,Retail,USA,2025-04-30
18251,Enterprise,Media,Singapore,2022-05-29
18252,Enterprise,Professional Services,India,2023-08-03
18253,Small,Healthcare,Singapore,2022-12-14
18254,Medium,Technology,USA,2021-08-03
18255,Medium,Technology,India,2025-07-09
18256,Large,Professional Services,Germany,2024-09-04
18257,Small,Education,USA,2022-08-27
18258,Enterprise,Education,India,2023-02-11
18259,Medium,Retail,India,2022-11-01
18260,Large,Manufacturing,Canada,2023-12-17
18261,Small,Technology,Singapore,2022-07-13
18262,Small,Manufacturing,India,2024-11-26
18263,Large,Technology,USA,2022-04-20
18264,Small,Manufacturing,India,2024-02-06
18265,Large,Manufacturing,Australia,2023-05-13
18266,Small,Technology,India,2023-03-23
18267,Medium,Media,India,2021-06-26
18268,Medium,Healthcare,India,2022-05-02
18269,Medium,Healthcare,UK,2022-11-23
18270,Medium,Education,Germany,2021-09-25
18271,Small,Manufacturing,UK,2023-02-24
18272,Small,Manufacturing,India,2023-03-25
18273,Small,Media,UK,2024-06-23
18274,Medium,Manufacturing,Australia,2024-04-16
18275,Medium,Media,India,2023-12-27
18276,Large,Manufacturing,India,2021-10-04
18277,Medium,Manufacturing,India,2024-05-16
18278,Medium,Media,Australia,2021-11-03
18279,Medium,Retail,UK,2025-04-23
18280,Small,Finance,UK,2022-09-23
18281,Small,Manufacturing,India,2024-02-12
18282,Enterprise,Retail,USA,2025-09-10
18283,Large,Healthcare,Singapore,2023-11-15
18284,Small,Manufacturing,India,2025-05-03
18285,Medium,Healthcare,Singapore,2024-09-28
18286,Large,Education,UK,2023-03-24
18287,Medium,Finance,India,2026-01-09
18288,Small,Technology,USA,2023-08-10
18289,Small,Finance,Singapore,2026-07-26
18290,Medium,Manufacturing,USA,2024-05-09
18291,Enterprise,Manufacturing,Germany,2024-09-11
18292,Medium,Media,USA,2021-02-02
18293,Small,Finance,UK,2021-04-07
18294,Small,Finance,Germany,2021-09-20
18295,Large,Education,Singapore,2023-07-03
18296,Large,Professional Services,USA,2021-06-21
18297,Medium,Healthcare,Canada,2023-01-28
18298,Medium,Media,India,2023-07-15
18299,Small,Technology,USA,2024-11-19
18300,Large,Media,USA,2024-07-03
18301,Large,Professional Services,India,2023-06-20
18302,Small,Finance,USA,2023-10-31
18303,Large,Technology,USA,2021-09-28
18304,Small,Finance,Singapore,2023-01-12
18305,Small,Media,Canada,2024-08-28
18306,Small,Healthcare,USA,2026-04-07
18307,Small,Technology,Singapore,2022-01-26
18308,Small,Professional Services,India,2023-08-17
18309,Medium,Retail,USA,2022-07-29
18310,Medium,Healthcare,Canada,2021-12-10
18311,Medium,Professional Services,India,2025-04-19
18312,Small,Technology,Canada,2024-11-02
18313,Small,Finance,India,2022-04-01
18314,Medium,Professional Services,India,2024-12-17
18315,Medium,Finance,India,2022-03-20
18316,Small,Healthcare,Singapore,2021-07-16
18317,Large,Healthcare,Canada,2025-05-17
18318,Large,Professional Services,Canada,2024-11-18
18319,Large,Finance,UK,2025-10-27
18320,Medium,Technology,USA,2022-11-02
18321,Small,Professional Services,Canada,2024-08-10
18322,Medium,Retail,USA,2026-03-21
18323,Small,Media,India,2026-09-04
18324,Medium,Education,Canada,2022-04-06
18325,Small,Healthcare,India,2024-09-06
18326,Large,Finance,India,2021-04-10
18327,Small,Technology,Germany,2022-02-12
18328,Enterprise,Healthcare,Canada,2023-09-05
18329,Large,Technology,Canada,2024-12-28
18330,Medium,Healthcare,USA,2021-05-23
18331,Large,Finance,USA,2022-12-21
18332,Medium,Technology,Canada,2024-12-30
18333,Large,Finance,Australia,2022-02-22
18334,Medium,Technology,UK,2024-01-10
18335,Large,Healthcare,Singapore,2022-06-29
18336,Medium,Education,Singapore,2025-12-15
18337,Enterprise,Media,USA,2023-02-12
18338,Medium,Media,Germany,2025-08-21
18339,Medium,Education,UK,2023-12-05
18340,Large,Media,UK,2024-05-23
18341,Large,Professional Services,India,2021-05-08
18342,Medium,Retail,UK,2025-04-23
18343,Small,Retail,Singapore,2023-05-27
18344,Medium,Professional Services,Australia,2022-06-25
18345,Enterprise,Professional Services,Australia,2025-04-08
18346,Large,Manufacturing,India,2021-05-11
18347,Large,Finance,USA,2022-05-19
18348,Small,Technology,India,2024-12-18
18349,Medium,Retail,USA,2023-04-06
18350,Medium,Healthcare,UK,2023-10-20
18351,Large,Professional Services,USA,2024-06-12
18352,Small,Media,UK,2021-05-11
18353,Large,Education,USA,2022-11-28
18354,Medium,Technology,USA,2023-11-04
18355,Small,Manufacturing,India,2023-03-25
18356,Small,Education,Germany,2022-10-21
18357,Small,Media,India,2023-12-20
18358,Medium,Professional Services,India,2024-03-29
18359,Small,Technology,Germany,2025-01-10
18360,Small,Professional Services,Singapore,2024-11-10
18361,Large,Retail,Australia,2023-12-30
18362,Small,Retail,India,2026-06-21
18363,Small,Finance,India,2026-07-05
18364,Medium,Media,Singapore,2024-06-02
18365,Medium,Manufacturing,Germany,2026-09-19
18366,Large,Technology,UK,2024-03-15
18367,Medium,Manufacturing,India,2021-09-05
18368,Large,Healthcare,India,2021-01-12
18369,Medium,Manufacturing,India,2026-07-04
18370,Small,Professional Services,UK,2023-01-07
18371,Small,Professional Services,India,2022-05-25
18372,Medium,Retail,Singapore,2024-06-22
18373,Medium,Finance,India,2026-06-22
18374,Large,Media,Canada,2021-06-20
18375,Medium,Professional Services,India,2025-07-08
18376,Medium,Retail,UK,2022-12-22
18377,Small,Education,India,2023-03-26
18378,Small,Retail,Australia,2023-11-25
18379,Medium,Technology,UK,2021-07-24
18380,Medium,Media,India,2023-06-09
18381,Medium,Finance,Germany,2024-11-08
18382,Small,Professional Services,UK,2025-05-20
18383,Medium,Technology,Singapore,2023-01-20
18384,Large,Healthcare,Singapore,2025-02-17
18385,Small,Healthcare,Singapore,2026-04-23
18386,Medium,Retail,India,2025-11-03
18387,Enterprise,Finance,India,2024-02-07
18388,Small,Manufacturing,Singapore,2024-04-16
18389,Medium,Finance,USA,2021-09-06
18390,Small,Finance,India,2026-03-11
18391,Medium,Finance,Australia,2023-10-26
18392,Small,Retail,USA,2024-03-26
18393,Enterprise,Technology,Australia,2021-08-18
18394,Large,Retail,Germany,2024-07-08
18395,Large,Manufacturing,Australia,2021-11-17
18396,Large,Technology,USA,2021-01-28
18397,Medium,Manufacturing,USA,2022-05-25
18398,Medium,Education,USA,2022-10-03
18399,Large,Education,USA,2022-06-25
18400,Enterprise,Media,India,2023-06-29
18401,Medium,Professional Services,USA,2024-08-04
18402,Enterprise,Professional Services,UK,2025-02-26
18403,Medium,Technology,UK,2025-01-30
18404,Medium,Retail,Germany,2024-11-19
18405,Medium,Manufacturing,UK,2024-12-29
18406,Small,Manufacturing,India,2023-03-20
18407,Small,Professional Services,Canada,2025-04-10
18408,Small,Professional Services,Australia,2024-08-30
18409,Medium,Healthcare,USA,2024-02-27
18410,Medium,Manufacturing,Canada,2022-05-29
18411,Medium,Retail,India,2021-12-13
18412,Enterprise,Healthcare,USA,2021-04-27
18413,Medium,Retail,Singapore,2024-11-21
18414,Medium,Finance,Singapore,2026-01-29
18415,Small,Manufacturing,UK,2024-11-22
18416,Small,Finance,Canada,2025-06-20
18417,Large,Education,Germany,2026-06-23
18418,Medium,Education,Singapore,2021-10-09
18419,Large,Technology,USA,2026-06-26
18420,Small,Manufacturing,UK,2023-03-18
18421,Medium,Professional Services,USA,2025-08-19
18422,Small,Healthcare,India,2024-12-15
18423,Small,Finance,USA,2021-07-30
18424,Small,Retail,Australia,2025-08-18
18425,Small,Manufacturing,Germany,2025-11-13
18426,Small,Technology,Germany,2024-09-08
18427,Small,Retail,India,2022-11-18
18428,Enterprise,Finance,UK,2023-08-29
18429,Small,Manufacturing,India,2023-07-19
18430,Small,Professional Services,India,2021-01-18
18431,Small,Finance,Singapore,2024-08-07
18432,Medium,Manufacturing,USA,2025-11-09
18433,Small,Manufacturing,Australia,2024-03-31
18434,Large,Finance,India,2022-01-19
18435,Enterprise,Finance,USA,2025-11-05
18436,Small,Retail,Canada,2023-06-14
18437,Medium,Technology,India,2025-03-02
18438,Small,Finance,USA,2023-09-07
18439,Medium,Education,India,2021-03-23
18440,Medium,Media,Canada,2025-05-24
18441,Small,Technology,Singapore,2026-05-08
18442,Small,Education,Germany,2024-12-21
18443,Medium,Retail,Singapore,2025-01-24
18444,Medium,Finance,Germany,2023-06-03
18445,Small,Technology,Germany,2022-12-29
18446,Medium,Professional Services,UK,2021-05-04
18447,Medium,Finance,UK,2025-07-20
18448,Large,Manufacturing,USA,2022-06-10
18449,Small,Finance,Germany,2026-09-18
18450,Large,Professional Services,India,2026-06-27
18451,Medium,Technology,India,2024-10-08
18452,Small,Finance,Singapore,2021-11-07
18453,Medium,Finance,India,2021-02-09
18454,Medium,Healthcare,Singapore,2023-02-20
18455,Enterprise,Healthcare,Australia,2022-08-04
18456,Small,Technology,USA,2026-06-17
18457,Medium,Technology,Canada,2022-03-06
18458,Medium,Manufacturing,Germany,2026-08-02
18459,Enterprise,Manufacturing,India,2022-04-02
18460,Small,Media,Australia,2024-06-04
18461,Enterprise,Finance,Germany,2024-12-22
18462,Enterprise,Education,India,2021-07-23
18463,Small,Technology,India,2021-04-28
18464,Large,Professional Services,India,2026-01-27
18465,Enterprise,Finance,India,2026-01-02
18466,Small,Education,India,2023-06-16
18467,Medium,Healthcare,Australia,2026-08-15
18468,Medium,Manufacturing,USA,2022-05-23
18469,Small,Professional Services,Germany,2023-08-12
18470,Small,Technology,USA,2024-03-28
18471,Small,Finance,USA,2026-04-30
18472,Small,Healthcare,Canada,2023-08-17
18473,Medium,Media,Germany,2026-01-29
18474,Small,Retail,UK,2026-08-21
18475,Large,Healthcare,USA,2021-03-10
18476,Large,Finance,Germany,2025-09-24
18477,Small,Media,USA,2025-06-26
18478,Medium,Manufacturing,India,2023-08-22
18479,Medium,Education,USA,2025-04-17
18480,Enterprise,Professional Services,Australia,2021-07-21
18481,Small,Professional Services,India,2021-09-23
18482,Small,Retail,UK,2021-08-27
18483,Enterprise,Professional Services,UK,2023-08-09
18484,Enterprise,Retail,Singapore,2021-10-18
18485,Large,Media,USA,2025-12-14
18486,Large,Manufacturing,USA,2026-09-21
18487,Small,Retail,USA,2023-08-13
18488,Medium,Technology,USA,2024-05-06
18489,Small,Finance,Australia,2022-09-25
18490,Small,Media,Canada,2026-04-15
18491,Large,Professional Services,Australia,2021-10-11
18492,Small,Retail,Germany,2023-03-18
18493,Medium,Healthcare,Singapore,2023-11-01
18494,Enterprise,Education,USA,2026-03-22
18495,Small,Finance,Singapore,2022-07-30
18496,Enterprise,Manufacturing,India,2025-06-07
18497,Enterprise,Professional Services,Canada,2023-07-16
18498,Medium,Healthcare,UK,2023-10-23
18499,Small,Technology,Germany,2023-03-22
18500,Small,Retail,USA,2024-06-19
18501,Medium,Healthcare,Australia,2023-03-20
18502,Small,Finance,Singapore,2023-07-31
18503,Small,Professional Services,Australia,2021-02-09
18504,Enterprise,Healthcare,Australia,2024-08-31
18505,Small,Technology,India,2022-07-11
18506,Large,Education,India,2024-08-14
18507,Small,Media,Singapore,2025-07-13
18508,Medium,Retail,Canada,2026-07-21
18509,Enterprise,Finance,UK,2023-07-06
18510,Small,Professional Services,USA,2022-10-05
18511,Small,Media,India,2022-01-30
18512,Medium,Retail,USA,2023-03-03
18513,Large,Retail,USA,2026-04-29
18514,Medium,Manufacturing,India,2023-01-14
18515,Small,Retail,India,2025-04-28
18516,Small,Healthcare,UK,2024-05-24
18517,Enterprise,Healthcare,UK,2021-10-04
18518,Enterprise,Media,India,2021-07-13
18519,Medium,Education,UK,2021-06-28
18520,Large,Technology,Singapore,2024-03-12
18521,Medium,Professional Services,USA,2026-08-07
18522,Medium,Media,Germany,2025-04-11
18523,Small,Professional Services,Singapore,2021-08-06
18524,Medium,Media,India,2023-09-15
18525,Medium,Finance,India,2022-07-11
18526,Small,Healthcare,USA,2024-06-01
18527,Medium,Retail,UK,2025-11-21
18528,Large,Technology,USA,2021-03-18
18529,Medium,Media,USA,2022-08-22
18530,Medium,Finance,Canada,2024-05-16
18531,Enterprise,Professional Services,India,2024-03-28
18532,Small,Finance,Singapore,2022-06-08
18533,Medium,Finance,India,2024-10-13
18534,Large,Professional Services,Singapore,2022-01-19
18535,Medium,Finance,India,2025-05-09
18536,Small,Education,India,2025-01-13
18537,Small,Finance,India,2022-01-04
18538,Large,Technology,Singapore,2025-02-03
18539,Medium,Media,India,2021-10-15
18540,Large,Healthcare,Canada,2022-02-03
18541,Medium,Technology,Germany,2024-08-27
18542,Medium,Retail,Canada,2021-05-07
18543,Large,Manufacturing,USA,2026-09-19
18544,Medium,Education,Singapore,2025-11-06
18545,Medium,Education,Germany,2021-09-04
18546,Medium,Retail,USA,2026-01-04
18547,Large,Professional Services,UK,2026-09-13
18548,Medium,Technology,Singapore,2026-08-20
18549,Medium,Technology,Singapore,2024-04-06
18550,Small,Retail,USA,2025-12-13
18551,Enterprise,Professional Services,Germany,2024-05-24
18552,Small,Manufacturing,USA,2025-11-11
18553,Medium,Finance,USA,2025-06-14
18554,Medium,Professional Services,India,2021-12-06
18555,Medium,Media,India,2025-05-11
18556,Medium,Finance,Canada,2025-08-15
18557,Small,Media,UK,2024-08-01
18558,Medium,Healthcare,India,2022-06-18
18559,Large,Technology,USA,2023-03-20
18560,Large,Technology,USA,2024-09-16
18561,Small,Retail,Singapore,2024-05-10
18562,Large,Retail,Germany,2026-08-16
18563,Medium,Finance,USA,2023-04-29
18564,Large,Professional Services,Singapore,2025-02-18
18565,Medium,Technology,USA,2024-05-07
18566,Medium,Technology,Canada,2021-01-13
18567,Enterprise,Education,Singapore,2026-08-16
18568,Large,Media,USA,2024-12-05
18569,Medium,Healthcare,Canada,2025-04-30
18570,Small,Healthcare,USA,2022-06-22
18571,Medium,Media,USA,2026-08-14
18572,Medium,Finance,UK,2025-12-18
18573,Small,Manufacturing,Singapore,2026-07-28
18574,Small,Professional Services,USA,2022-12-23
18575,Large,Technology,Singapore,2025-12-29
18576,Small,Education,Singapore,2025-11-24
18577,Medium,Professional Services,USA,2026-05-07
18578,Small,Technology,USA,2023-08-10
18579,Small,Retail,Canada,2022-09-20
18580,Small,Professional Services,UK,2025-11-13
18581,Small,Finance,India,2025-06-30
18582,Large,Professional Services,Singapore,2024-02-22
18583,Large,Manufacturing,Australia,2024-11-18
18584,Small,Professional Services,USA,2022-10-12
18585,Medium,Professional Services,UK,2023-03-23
18586,Medium,Professional Services,India,2023-12-16
18587,Large,Healthcare,USA,2026-06-13
18588,Large,Technology,Singapore,2025-06-14
18589,Medium,Manufacturing,Germany,2026-01-22
18590,Medium,Media,USA,2026-02-09
18591,Large,Finance,UK,2022-08-02
18592,Small,Media,Canada,2024-02-11
18593,Medium,Healthcare,USA,2023-10-17
18594,Enterprise,Technology,India,2024-03-03
18595,Large,Education,UK,2025-07-08
18596,Medium,Finance,UK,2022-07-23
18597,Medium,Technology,India,2024-08-10
18598,Small,Healthcare,India,2021-10-04
18599,Medium,Healthcare,India,2025-02-24
18600,Medium,Education,USA,2025-05-06
18601,Medium,Finance,UK,2026-05-13
18602,Large,Finance,USA,2025-02-03
18603,Large,Manufacturing,USA,2021-08-22
18604,Small,Technology,Germany,2024-06-19
18605,Medium,Manufacturing,India,2021-02-01
18606,Medium,Healthcare,USA,2024-10-03
18607,Medium,Media,Singapore,2023-01-30
18608,Small,Healthcare,Canada,2025-12-04
18609,Medium,Professional Services,Canada,2025-11-30
18610,Large,Education,USA,2023-03-04
18611,Medium,Education,India,2024-10-23
18612,Enterprise,Media,Canada,2023-02-01
18613,Enterprise,Media,Canada,2021-09-22
18614,Small,Finance,India,2021-10-09
18615,Small,Media,USA,2022-06-14
18616,Enterprise,Manufacturing,Singapore,2026-02-26
18617,Enterprise,Healthcare,India,2026-07-22
18618,Small,Professional Services,USA,2026-08-12
18619,Small,Technology,USA,2023-03-27
18620,Small,Professional Services,Germany,2022-04-09
18621,Enterprise,Retail,Germany,2025-01-10
18622,Small,Technology,Australia,2024-10-18
18623,Medium,Education,USA,2021-06-13
18624,Large,Technology,India,2025-09-23
18625,Small,Media,USA,2025-05-30
18626,Medium,Healthcare,Canada,2022-05-26
18627,Small,Manufacturing,Canada,2025-12-03
18628,Large,Media,Singapore,2024-05-29
18629,Small,Media,USA,2022-07-09
18630,Medium,Professional Services,Canada,2024-07-30
18631,Medium,Finance,UK,2026-03-24
18632,Small,Manufacturing,India,2024-10-29
18633,Small,Retail,USA,2021-09-16
18634,Medium,Finance,UK,2024-05-09
18635,Small,Retail,Singapore,2025-07-24
18636,Large,Retail,USA,2024-11-04
18637,Large,Healthcare,Singapore,2026-02-09
18638,Medium,Healthcare,UK,2023-02-05
18639,Medium,Media,India,2021-03-06
18640,Medium,Education,India,2025-07-28
18641,Large,Education,India,2026-09-21
18642,Medium,Retail,USA,2023-05-29
18643,Small,Manufacturing,India,2021-07-15
18644,Small,Education,USA,2024-10-15
18645,Medium,Healthcare,Singapore,2025-12-01
18646,Medium,Education,Canada,2021-03-06
18647,Medium,Retail,Australia,2024-08-13
18648,Small,Professional Services,India,2024-12-21
18649,Large,Finance,USA,2021-08-11
18650,Small,Manufacturing,USA,2025-03-13
18651,Small,Manufacturing,Germany,2022-03-18
18652,Medium,Technology,India,2024-12-08
18653,Small,Media,USA,2023-06-22
18654,Medium,Education,UK,2023-02-09
18655,Medium,Media,UK,2023-06-02
18656,Medium,Media,Germany,2022-03-27
18657,Medium,Manufacturing,India,2024-01-08
18658,Small,Professional Services,USA,2023-01-13
18659,Small,Professional Services,Australia,2025-05-29
18660,Large,Healthcare,UK,2025-03-25
18661,Medium,Finance,USA,2026-03-31
18662,Medium,Healthcare,India,2024-06-02
18663,Small,Education,Australia,2022-06-12
18664,Medium,Retail,Singapore,2022-12-25
18665,Medium,Professional Services,Canada,2021-08-29
18666,Medium,Professional Services,Germany,2021-12-31
18667,Large,Technology,UK,2024-04-23
18668,Small,Technology,India,2024-03-05
18669,Small,Professional Services,India,2021-01-25
18670,Large,Finance,Canada,2026-05-15
18671,Enterprise,Manufacturing,USA,2022-07-16
18672,Small,Manufacturing,Australia,2022-11-12
18673,Medium,Professional Services,Canada,2025-06-05
18674,Small,Manufacturing,Singapore,2023-11-02
18675,Small,Technology,UK,2022-12-21
18676,Small,Retail,USA,2022-08-10
18677,Small,Manufacturing,USA,2023-09-01
18678,Large,Media,USA,2026-01-21
18679,Medium,Healthcare,Germany,2024-10-03
18680,Small,Professional Services,India,2025-01-06
18681,Small,Manufacturing,Singapore,2022-11-22
18682,Large,Media,Singapore,2021-03-29
18683,Small,Retail,UK,2022-05-09
18684,Medium,Professional Services,USA,2024-05-30
18685,Small,Media,India,2026-07-14
18686,Medium,Finance,USA,2024-02-16
18687,Small,Finance,India,2021-05-16
18688,Small,Media,USA,2023-09-05
18689,Small,Technology,India,2022-06-26
18690,Small,Retail,Canada,2023-07-19
18691,Medium,Media,USA,2024-11-03
18692,Medium,Healthcare,India,2023-03-22
18693,Small,Retail,UK,2022-02-16
18694,Small,Healthcare,Singapore,2021-08-05
18695,Medium,Healthcare,Canada,2023-04-10
18696,Medium,Retail,USA,2024-02-08
18697,Enterprise,Professional Services,Australia,2021-10-12
18698,Medium,Education,Australia,2023-02-09
18699,Medium,Retail,Germany,2026-03-12
18700,Medium,Media,India,2022-07-23
18701,Enterprise,Professional Services,Germany,2024-08-14
18702,Large,Healthcare,USA,2022-06-14
18703,Small,Professional Services,Singapore,2025-11-03
18704,Small,Professional Services,USA,2026-09-06
18705,Small,Manufacturing,Singapore,2026-08-06
18706,Medium,Media,Singapore,2024-02-16
18707,Large,Finance,India,2023-12-14
18708,Medium,Finance,Singapore,2022-05-19
18709,Small,Media,India,2026-07-18
18710,Large,Media,India,2021-06-01
18711,Large,Technology,USA,2023-01-07
18712,Small,Finance,Singapore,2022-04-24
18713,Medium,Education,USA,2025-08-13
18714,Medium,Healthcare,UK,2024-05-24
18715,Large,Retail,Canada,2024-10-03
18716,Large,Retail,Singapore,2024-09-25
18717,Medium,Education,Australia,2023-04-30
18718,Medium,Finance,India,2025-08-24
18719,Large,Healthcare,USA,2024-10-30
18720,Medium,Finance,India,2025-04-10
18721,Small,Professional Services,Canada,2024-08-19
18722,Large,Technology,India,2024-06-19
18723,Small,Finance,USA,2024-11-02
18724,Medium,Technology,Germany,2025-09-05
18725,Large,Media,USA,2024-11-13
18726,Large,Media,UK,2025-10-20
18727,Medium,Retail,USA,2026-05-15
18728,Small,Healthcare,India,2022-09-19
18729,Medium,Manufacturing,USA,2024-06-18
18730,Small,Professional Services,USA,2021-12-29
18731,Small,Technology,Germany,2025-03-13
