customer_id,company_size,industry,country,plan,contract_type,monthly_recurring_revenue,discount_percentage,monthly_logins,active_users,monthly_sessions,feature_adoption_rate,usage_change_pct,days_since_last_login,onboarding_completion,number_of_integrations,support_tickets,unresolved_tickets,avg_resolution_hours,satisfaction_score,nps_score,churn,churn_date,churn_reason
18700,Medium,Media,India,Business,Monthly,1002.91,0.00,106,26,135,61.40,23.40,48,95.20,2,4,2,5.20,5.60,16,0,NULL,"Not Churned"
18701,Enterprise,"Professional Services",Germany,Starter,Monthly,119.77,10.40,98,34,131,60.10,64.80,6,90.90,2,3,1,19.60,6.40,48,1,2025-01-19,"Business Closure"
18702,Large,Healthcare,USA,Starter,Quarterly,106.19,14.00,197,36,196,82.20,7.60,7,97.90,1,1,0,22.30,8.00,54,0,NULL,"Not Churned"
18703,Small,"Professional Services",Singapore,Business,Annual,973.20,6.50,17,9,16,94.00,-13.80,2,41.30,3,2,0,29.80,5.70,14,0,NULL,"Not Churned"
18704,Small,"Professional Services",USA,Starter,Monthly,140.45,9.40,21,10,26,63.40,52.10,0,71.50,3,3,0,42.40,7.10,41,0,NULL,"Not Churned"
18705,Small,Manufacturing,Singapore,Professional,Quarterly,411.19,16.80,96,19,107,77.20,38.60,12,57.40,1,1,1,45.90,7.10,58,0,NULL,"Not Churned"
18706,Medium,Media,Singapore,Professional,Annual,358.01,11.50,24,10,24,5.00,-0.90,2,92.10,4,3,2,28.70,5.30,22,0,NULL,"Not Churned"
18707,Large,Finance,India,Professional,Monthly,410.26,20.40,23,13,30,61.60,59.70,40,79.80,4,4,1,44.30,7.00,30,1,2024-12-05,Competitor
18708,Medium,Finance,Singapore,Starter,Monthly,131.79,11.60,66,13,72,46.70,33.40,8,87.50,1,2,1,40.40,7.70,31,0,NULL,"Not Churned"
18709,Small,Media,India,Business,Monthly,780.70,8.40,28,16,30,49.40,29.60,36,100.00,4,2,0,39.80,6.90,39,0,NULL,"Not Churned"
18710,Large,Media,India,Professional,Monthly,362.82,16.50,49,10,48,34.30,24.90,13,73.90,2,5,1,19.80,7.80,51,1,2025-11-24,"Contract Expired"
18711,Large,Technology,USA,Starter,Annual,120.18,15.30,22,6,16,48.70,-33.30,29,96.20,1,3,1,30.10,7.50,46,1,2025-10-13,Competitor
18712,Small,Finance,Singapore,Professional,Quarterly,352.75,8.90,62,17,85,64.50,-1.80,19,66.90,4,1,0,18.70,9.00,69,0,NULL,"Not Churned"
18713,Medium,Education,USA,Starter,Annual,119.36,18.90,36,18,35,58.10,8.80,28,78.60,1,2,0,30.60,9.30,73,0,NULL,"Not Churned"
18714,Medium,Healthcare,UK,Business,Monthly,774.64,1.30,84,21,88,46.20,16.30,9,99.30,5,1,0,16.30,9.20,80,0,NULL,"Not Churned"
18715,Large,Retail,Canada,Business,Annual,838.53,8.00,98,33,78,88.20,-14.00,39,62.50,3,3,1,8.00,7.30,38,0,NULL,"Not Churned"
18716,Large,Retail,Singapore,Starter,Quarterly,123.50,26.60,50,17,60,81.70,-11.00,46,82.70,3,0,0,23.30,9.40,66,1,2029-02-01,Competitor
18717,Medium,Education,Australia,Business,Monthly,807.49,19.60,39,9,46,73.90,6.80,44,69.50,2,3,0,26.50,5.50,-3,1,2027-06-27,"Poor User Experience"
18718,Medium,Finance,India,Starter,Monthly,109.43,16.70,80,16,75,53.90,-47.80,0,89.70,2,1,1,2.00,7.30,33,0,NULL,"Not Churned"
18719,Large,Healthcare,USA,Business,Quarterly,781.48,3.50,89,20,88,55.20,-33.80,54,74.40,1,0,0,16.80,8.50,66,0,NULL,"Not Churned"
18720,Medium,Finance,India,Business,Annual,779.91,0.00,76,18,99,30.10,-10.30,8,88.00,5,1,0,26.00,8.60,62,0,NULL,"Not Churned"
18721,Small,"Professional Services",Canada,Starter,Annual,120.76,8.10,50,10,56,72.10,-15.10,0,97.60,4,3,0,30.90,7.20,36,0,NULL,"Not Churned"
18722,Large,Technology,India,Starter,Annual,110.78,13.30,20,4,18,65.20,39.80,0,55.40,2,0,0,31.20,7.30,38,0,NULL,"Not Churned"
18723,Small,Finance,USA,Business,Monthly,935.90,18.40,44,10,51,66.50,35.50,0,100.00,1,1,0,29.80,8.20,56,0,NULL,"Not Churned"
18724,Medium,Technology,Germany,Business,Annual,822.35,2.30,163,34,228,78.40,-25.30,0,92.50,1,2,1,5.00,8.80,68,0,NULL,"Not Churned"
18725,Large,Media,USA,Business,Annual,1001.97,11.50,32,13,48,76.60,-30.00,7,100.00,2,3,2,20.70,5.00,-6,0,NULL,"Not Churned"
18726,Large,Media,UK,Professional,Annual,305.18,7.90,76,18,59,68.70,14.40,23,71.60,5,2,1,26.50,6.90,34,0,NULL,"Not Churned"
18727,Medium,Retail,USA,Professional,Monthly,335.47,11.00,69,20,73,34.60,31.00,4,77.10,2,2,1,19.70,7.40,42,0,NULL,"Not Churned"
18728,Small,Healthcare,India,Professional,Annual,387.95,13.30,39,8,41,72.80,9.00,0,60.90,0,5,3,38.80,5.30,8,0,NULL,"Not Churned"
18729,Medium,Manufacturing,USA,Professional,Monthly,381.39,8.00,107,20,156,64.50,-46.00,9,93.80,1,2,0,8.40,6.90,37,1,2027-05-12,"High Price"
18730,Small,"Professional Services",USA,Professional,Annual,349.03,5.70,44,17,63,49.60,-5.90,39,77.10,3,2,0,33.20,6.90,22,0,NULL,"Not Churned"
18731,Small,Technology,Germany,Business,Annual,981.38,8.80,75,18,79,77.20,-2.10,24,67.60,4,2,0,27.60,7.40,32,0,NULL,"Not Churned"
18732,Large,Finance,USA,Starter,Annual,105.00,13.80,162,33,148,82.10,19.20,25,37.80,4,2,0,4.60,8.20,56,0,NULL,"Not Churned"
18733,Small,Media,USA,Professional,Annual,359.86,13.70,46,11,56,54.40,30.60,0,67.60,3,2,0,34.60,7.40,48,0,NULL,"Not Churned"
18734,Medium,"Professional Services",Australia,Professional,Monthly,322.05,2.70,119,28,95,100.00,6.40,42,98.20,6,4,3,11.50,5.40,-2,0,NULL,"Not Churned"
18735,Medium,Finance,Australia,Professional,Annual,343.31,1.40,148,31,128,51.70,-25.80,31,93.10,1,5,1,2.00,6.00,28,1,2027-01-30,"Business Closure"
18736,Enterprise,"Professional Services",Australia,Professional,Monthly,383.14,16.90,185,43,251,66.50,-1.90,6,89.70,3,0,0,32.70,9.10,85,0,NULL,"Not Churned"
18737,Medium,Retail,Singapore,Business,Monthly,751.94,0.70,72,15,99,33.30,-20.40,40,69.30,3,3,2,2.00,5.80,13,1,2027-09-06,"Missing Features"
18738,Small,Education,Australia,Business,Monthly,735.52,5.60,109,20,155,64.70,6.80,38,77.90,6,1,0,40.40,7.40,29,1,2023-02-08,"Poor User Experience"
18739,Small,"Professional Services",USA,Starter,Annual,119.67,8.60,7,2,9,58.10,-16.10,11,60.80,4,3,1,9.70,6.70,27,0,NULL,"Not Churned"
18740,Medium,Media,Germany,Business,Annual,803.25,10.30,46,11,38,63.00,-7.40,0,80.50,1,4,0,8.30,4.80,16,0,NULL,"Not Churned"
18741,Medium,Manufacturing,UK,Professional,Annual,385.76,9.70,95,24,89,63.10,9.30,0,60.50,0,3,3,3.40,6.90,55,0,NULL,"Not Churned"
18742,Medium,Education,USA,Professional,Monthly,305.53,14.60,16,6,17,85.70,1.60,6,68.90,3,2,1,27.40,6.20,34,0,NULL,"Not Churned"
18743,Medium,Media,USA,Starter,Monthly,142.59,20.90,111,23,106,78.80,24.70,20,100.00,0,1,0,21.30,7.30,49,0,NULL,"Not Churned"
18744,Small,Finance,India,Starter,Monthly,128.07,9.60,40,13,45,61.00,-22.30,38,100.00,1,1,0,50.70,7.40,47,1,2025-03-27,"Contract Expired"
18745,Medium,Media,India,Enterprise,Quarterly,2255.97,3.50,149,28,116,45.80,-37.70,23,100.00,0,2,0,51.90,8.00,74,1,2024-03-14,Competitor
18746,Medium,Education,India,Professional,Monthly,348.04,12.00,67,14,98,47.30,6.70,21,78.10,3,5,1,3.80,7.00,42,0,NULL,"Not Churned"
18747,Small,"Professional Services",India,Professional,Annual,389.25,8.00,19,9,28,58.80,-9.70,5,63.50,3,1,0,23.10,6.40,26,0,NULL,"Not Churned"
18748,Small,Manufacturing,Germany,Business,Annual,828.51,6.90,24,14,18,37.20,-6.00,0,73.90,4,1,1,37.10,7.90,49,0,NULL,"Not Churned"
18749,Small,Manufacturing,Singapore,Starter,Monthly,134.63,15.10,21,10,15,52.00,-7.90,53,76.70,3,4,1,40.60,8.10,60,0,NULL,"Not Churned"
18750,Small,Healthcare,UK,Professional,Annual,384.56,1.70,37,8,40,70.40,27.10,32,99.70,3,4,2,2.90,6.50,32,0,NULL,"Not Churned"
18751,Medium,Media,Germany,Business,Quarterly,886.53,6.20,66,15,54,56.10,-15.20,17,69.90,1,2,1,34.60,7.60,58,1,2028-02-24,"Contract Expired"
18752,Small,Education,India,Professional,Monthly,406.36,8.60,8,2,6,34.60,-3.40,6,67.40,0,1,0,19.60,7.80,64,0,NULL,"Not Churned"
18753,Small,Healthcare,Singapore,Starter,Monthly,116.53,15.70,60,27,60,38.00,-32.50,33,93.80,5,6,4,57.50,4.80,-8,0,NULL,"Not Churned"
18754,Small,Finance,UK,Enterprise,Annual,1914.54,14.30,66,20,97,68.40,-29.70,21,38.40,0,5,2,13.70,6.20,17,0,NULL,"Not Churned"
18755,Enterprise,Finance,India,Professional,Monthly,343.58,16.90,80,22,116,63.30,8.80,13,100.00,2,4,2,2.00,4.90,-14,0,NULL,"Not Churned"
18756,Large,Finance,India,Starter,Monthly,138.76,5.10,27,5,39,83.80,-14.60,0,74.80,2,2,2,2.00,8.60,68,1,2023-12-12,"Contract Expired"
18757,Small,Retail,USA,Professional,Annual,306.97,22.00,17,7,14,24.40,7.10,10,76.00,5,3,0,46.40,8.40,73,0,NULL,"Not Churned"
18758,Small,Education,India,Professional,Quarterly,390.99,7.80,41,14,31,88.90,7.70,0,88.20,0,2,0,25.00,7.10,43,0,NULL,"Not Churned"
18759,Small,Technology,USA,Business,Annual,968.01,14.10,33,8,26,75.20,-15.80,33,43.00,2,1,0,40.80,9.10,75,0,NULL,"Not Churned"
18760,Medium,Manufacturing,India,Business,Annual,849.82,11.40,26,11,30,45.40,-9.20,28,65.90,0,3,0,28.60,6.30,27,0,NULL,"Not Churned"
18761,Small,Technology,India,Professional,Monthly,321.33,4.90,31,14,30,80.90,-5.40,0,79.80,1,1,1,13.60,7.20,26,0,NULL,"Not Churned"
18762,Medium,Finance,USA,Starter,Monthly,116.93,7.70,114,35,160,63.10,16.90,5,81.90,3,3,0,26.90,7.00,18,0,NULL,"Not Churned"
18763,Medium,"Professional Services",Singapore,Business,Monthly,841.05,14.10,50,14,61,47.30,-18.50,15,62.60,5,2,0,31.50,8.30,72,0,NULL,"Not Churned"
18764,Large,Media,India,Starter,Annual,141.15,13.80,38,9,57,50.20,20.10,41,72.60,4,0,0,41.90,7.90,30,0,NULL,"Not Churned"
18765,Small,"Professional Services",India,Starter,Monthly,113.95,12.50,32,7,46,97.90,-30.20,24,72.20,2,5,0,28.00,7.30,21,1,2025-04-18,"Contract Expired"
18766,Large,Education,Canada,Professional,Quarterly,416.65,18.10,55,11,64,64.90,-12.40,18,74.80,2,5,1,13.10,7.40,40,0,NULL,"Not Churned"
18767,Large,"Professional Services",Germany,Professional,Annual,310.83,18.90,46,16,63,33.10,-11.10,30,73.50,2,0,0,11.70,8.40,69,0,NULL,"Not Churned"
18768,Small,Healthcare,USA,Starter,Monthly,142.91,8.70,42,12,35,63.50,-1.30,0,81.30,4,4,1,42.20,4.80,0,0,NULL,"Not Churned"
18769,Medium,Media,Germany,Professional,Quarterly,324.86,4.50,50,10,69,100.00,-12.90,22,56.60,2,0,0,20.90,8.00,52,0,NULL,"Not Churned"
18770,Small,Media,USA,Professional,Monthly,318.05,2.00,27,8,34,53.00,-6.30,38,51.50,2,1,0,2.00,8.10,46,0,NULL,"Not Churned"
18771,Small,Technology,India,Professional,Monthly,312.21,13.30,18,9,18,64.00,-17.20,54,79.80,1,3,1,47.10,3.60,-23,1,2024-04-20,"Contract Expired"
18772,Small,"Professional Services",USA,Starter,Monthly,115.28,19.90,29,9,39,66.30,5.40,12,67.90,0,1,0,26.80,6.90,19,0,NULL,"Not Churned"
18773,Medium,Finance,UK,Starter,Annual,127.90,11.60,41,9,50,80.40,35.60,16,78.90,2,0,0,17.00,8.30,46,0,NULL,"Not Churned"
18774,Medium,Technology,USA,Business,Annual,920.73,8.80,34,10,26,65.00,-0.50,25,85.90,1,2,0,43.60,7.00,40,0,NULL,"Not Churned"
18775,Enterprise,Technology,Canada,Enterprise,Monthly,2154.87,17.20,74,30,110,74.40,-19.80,61,67.00,2,0,0,37.00,8.10,67,1,2027-02-26,"Low Product Usage"
18776,Small,Manufacturing,India,Starter,Quarterly,111.69,4.10,100,19,92,90.60,-26.30,1,34.30,3,2,0,67.40,8.20,44,0,NULL,"Not Churned"
18777,Enterprise,Technology,Canada,Business,Annual,1018.52,9.30,87,32,99,51.30,-22.50,19,100.00,4,5,1,9.60,6.70,35,0,NULL,"Not Churned"
18778,Small,Finance,USA,Enterprise,Monthly,2078.35,2.60,32,9,45,83.50,6.80,0,93.50,3,5,1,49.60,6.70,28,0,NULL,"Not Churned"
18779,Large,Manufacturing,USA,Starter,Quarterly,117.89,14.60,50,17,47,85.70,15.80,15,36.40,1,1,0,41.70,7.20,38,0,NULL,"Not Churned"
18780,Small,Media,UK,Business,Monthly,865.59,2.10,51,16,45,39.80,-9.00,39,55.00,3,3,0,14.90,8.20,74,0,NULL,"Not Churned"
18781,Small,Finance,Canada,Enterprise,Monthly,2439.48,17.00,41,10,47,47.00,-14.90,9,63.90,2,0,0,55.00,6.00,5,0,NULL,"Not Churned"
18782,Large,Retail,India,Starter,Annual,108.39,7.20,31,9,30,100.00,16.70,26,56.20,2,3,0,27.20,7.40,28,0,NULL,"Not Churned"
18783,Small,Media,Germany,Starter,Quarterly,113.18,23.70,27,14,34,65.10,-16.70,21,68.50,0,0,0,29.10,8.40,55,1,2025-10-06,"Contract Expired"
18784,Medium,Media,Australia,Enterprise,Monthly,2637.62,0.00,32,9,31,62.70,9.70,7,84.30,1,0,0,5.50,6.80,32,1,2026-06-18,"Poor User Experience"
18785,Medium,"Professional Services",India,Professional,Monthly,398.58,11.90,32,12,48,51.10,-23.70,48,66.70,4,1,0,35.00,8.40,61,0,NULL,"Not Churned"
18786,Medium,Retail,Singapore,Starter,Monthly,120.64,12.70,93,23,86,57.10,-4.90,10,30.80,3,1,1,21.60,7.40,52,1,2026-05-16,Competitor
18787,Medium,"Professional Services",Canada,Professional,Annual,310.81,6.80,49,22,59,61.40,-15.20,26,66.20,2,4,1,21.80,7.30,51,0,NULL,"Not Churned"
18788,Large,Retail,USA,Starter,Annual,138.40,24.60,80,21,73,64.20,-2.00,19,78.40,2,4,1,2.00,5.60,-12,0,NULL,"Not Churned"
18789,Small,Technology,India,Enterprise,Monthly,2472.91,21.00,30,9,32,23.70,8.80,12,66.20,4,5,1,29.70,5.90,22,1,2022-08-27,"Business Closure"
18790,Medium,Education,UK,Starter,Monthly,126.39,14.50,62,13,58,50.60,17.40,25,76.60,3,3,1,29.80,7.10,44,1,2023-08-08,"Contract Expired"
18791,Large,Finance,India,Professional,Annual,347.05,6.60,57,20,59,38.80,-28.60,0,86.50,0,4,2,29.30,6.30,34,0,NULL,"Not Churned"
18792,Small,Retail,USA,Business,Annual,1000.85,6.90,25,13,30,45.70,-35.20,30,84.60,4,4,0,2.00,6.70,50,0,NULL,"Not Churned"
18793,Small,Media,USA,Business,Monthly,810.46,3.60,15,8,19,87.70,-3.50,45,90.60,3,2,0,46.10,8.20,65,1,2023-01-08,Competitor
18794,Large,Media,Canada,Enterprise,Annual,2117.10,13.50,56,17,50,49.00,43.00,6,81.30,4,1,1,31.80,6.70,42,0,NULL,"Not Churned"
18795,Medium,Education,India,Professional,Quarterly,404.75,0.00,43,12,61,97.20,-41.10,0,95.00,1,2,0,32.40,5.70,28,0,NULL,"Not Churned"
18796,Medium,Retail,Germany,Enterprise,Annual,2352.28,10.70,75,25,72,46.90,30.50,0,90.80,1,2,0,23.90,7.40,34,0,NULL,"Not Churned"
18797,Small,Media,USA,Professional,Quarterly,413.99,10.90,51,11,38,87.50,0.70,7,72.30,8,1,0,2.00,7.90,62,0,NULL,"Not Churned"
18798,Medium,"Professional Services",USA,Business,Annual,914.39,2.40,42,10,61,87.70,-25.40,54,76.60,5,2,1,16.80,5.70,1,1,2025-01-29,Competitor
18799,Small,Retail,Australia,Professional,Quarterly,301.54,13.40,38,10,35,76.50,-9.00,15,87.80,4,3,2,19.10,6.00,8,0,NULL,"Not Churned"
18800,Medium,Education,Canada,Enterprise,Monthly,2006.13,7.20,36,9,54,79.20,12.30,16,53.90,3,1,0,18.70,8.70,61,1,2030-05-14,"High Price"
18801,Large,Retail,USA,Business,Monthly,806.34,10.20,82,18,93,29.20,-41.70,0,80.70,2,2,1,6.00,7.90,52,1,2028-02-04,Competitor
18802,Small,Technology,USA,Starter,Quarterly,138.42,9.40,79,20,109,51.70,-6.00,9,61.80,0,2,1,50.00,5.90,13,1,2028-09-30,"Poor User Experience"
18803,Medium,Technology,USA,Starter,Quarterly,136.90,6.30,48,20,38,20.40,-4.00,7,81.20,3,3,1,37.20,6.60,43,0,NULL,"Not Churned"
18804,Enterprise,Manufacturing,UK,Business,Monthly,957.62,8.00,112,36,128,72.00,49.10,41,90.30,2,1,0,46.50,9.20,75,1,2024-01-14,"Poor User Experience"
18805,Medium,Technology,USA,Business,Annual,887.18,13.80,45,22,32,51.90,4.10,6,73.40,4,3,1,39.00,6.90,17,0,NULL,"Not Churned"
18806,Large,Healthcare,Australia,Professional,Annual,314.52,17.80,95,19,95,26.70,4.40,50,85.90,3,0,0,25.70,8.90,73,1,2025-04-15,"Missing Features"
18807,Medium,Manufacturing,UK,Professional,Annual,313.57,15.70,36,15,26,31.20,9.40,36,79.10,4,1,0,44.00,6.40,30,1,2027-05-16,"Business Closure"
18808,Large,Retail,India,Business,Annual,760.01,17.10,74,19,79,61.40,-8.40,36,81.30,3,2,0,4.20,8.50,58,0,NULL,"Not Churned"
18809,Small,Healthcare,USA,Starter,Quarterly,137.89,0.00,27,16,34,52.80,21.80,26,95.60,2,4,0,35.90,5.50,14,0,NULL,"Not Churned"
18810,Small,Finance,India,Starter,Annual,107.95,4.20,22,8,31,69.40,1.00,34,98.60,1,2,0,5.40,6.70,46,0,NULL,"Not Churned"
18811,Small,Education,USA,Business,Annual,963.04,2.90,157,31,193,51.90,-15.40,9,74.70,5,0,0,18.50,8.10,46,0,NULL,"Not Churned"
18812,Medium,Finance,UK,Starter,Monthly,137.48,2.10,19,4,24,71.60,27.90,29,62.40,1,3,0,8.50,7.40,24,0,NULL,"Not Churned"
18813,Large,Healthcare,UK,Professional,Quarterly,310.37,7.10,49,26,43,39.30,40.00,35,74.80,1,2,1,55.20,7.10,54,1,2026-07-01,Competitor
18814,Small,Media,Australia,Starter,Quarterly,139.88,1.50,41,11,38,65.20,-10.90,12,100.00,2,2,0,15.20,8.90,61,0,NULL,"Not Churned"
18815,Medium,Technology,India,Business,Annual,989.52,7.70,39,13,57,79.20,4.90,1,100.00,4,3,0,37.60,7.00,32,0,NULL,"Not Churned"
18816,Large,"Professional Services",Singapore,Starter,Monthly,128.80,5.50,61,30,51,85.30,28.30,33,76.10,2,3,0,2.00,6.80,28,0,NULL,"Not Churned"
18817,Medium,Retail,USA,Starter,Monthly,123.55,19.10,33,7,49,90.20,-17.80,5,76.00,2,2,1,20.00,6.00,7,0,NULL,"Not Churned"
18818,Medium,Manufacturing,USA,Starter,Quarterly,129.19,8.90,70,14,96,58.10,9.60,0,99.20,2,0,0,23.90,7.60,39,0,NULL,"Not Churned"
18819,Medium,Media,Canada,Professional,Monthly,347.09,22.00,39,11,52,34.50,29.20,15,100.00,0,4,2,35.10,4.10,-33,0,NULL,"Not Churned"
18820,Small,"Professional Services",Germany,Starter,Annual,126.72,20.80,9,4,12,43.40,-0.60,17,84.30,5,2,0,10.90,9.50,64,0,NULL,"Not Churned"
18821,Small,Media,USA,Starter,Annual,142.72,8.50,16,5,16,51.20,10.00,0,77.20,2,4,0,47.10,7.20,31,0,NULL,"Not Churned"
18822,Enterprise,"Professional Services",Australia,Professional,Monthly,311.38,9.30,34,21,45,27.20,17.00,0,76.80,1,6,1,24.20,6.20,32,1,2027-06-14,"Missing Features"
18823,Small,Retail,Germany,Starter,Monthly,111.82,15.40,82,19,81,29.80,4.10,15,87.80,1,1,0,19.20,6.80,28,0,NULL,"Not Churned"
18824,Small,Technology,Australia,Starter,Monthly,124.01,0.00,26,5,26,51.20,-26.30,8,81.00,2,6,2,20.80,5.00,-5,1,2029-06-04,"Low Product Usage"
18825,Large,Retail,India,Professional,Monthly,329.18,15.70,75,48,100,45.80,-11.70,30,36.20,0,2,1,57.30,6.00,20,0,NULL,"Not Churned"
18826,Small,Education,Germany,Enterprise,Monthly,2634.43,20.60,33,8,33,87.30,-22.70,18,69.40,1,1,0,32.70,8.30,64,0,NULL,"Not Churned"
18827,Medium,"Professional Services",Australia,Professional,Annual,385.73,4.30,22,12,30,37.80,22.10,4,57.00,2,3,1,39.80,7.50,50,0,NULL,"Not Churned"
18828,Small,Education,Canada,Business,Monthly,851.61,10.70,17,7,12,69.50,16.20,0,58.10,1,1,0,33.60,8.50,80,0,NULL,"Not Churned"
18829,Medium,Media,Australia,Enterprise,Monthly,2565.11,6.00,73,20,61,41.20,-44.80,28,70.40,1,2,1,18.40,7.00,29,1,2026-03-22,"Business Closure"
18830,Small,Education,Singapore,Starter,Monthly,108.07,17.00,31,11,45,63.60,-42.30,19,95.20,1,1,0,39.50,9.10,75,0,NULL,"Not Churned"
18831,Small,Finance,USA,Professional,Monthly,332.77,21.80,9,6,11,71.00,15.40,16,88.30,2,3,0,48.00,5.90,11,1,2029-06-01,"Poor User Experience"
18832,Medium,Media,India,Professional,Monthly,414.60,0.70,76,14,82,37.60,-55.60,24,92.30,2,3,0,26.40,7.50,60,1,2025-07-11,"Low Product Usage"
18833,Large,Technology,USA,Professional,Annual,365.73,10.60,39,18,45,87.60,-9.60,43,100.00,3,2,0,42.40,6.80,18,0,NULL,"Not Churned"
18834,Medium,Education,India,Professional,Monthly,410.28,12.50,29,8,30,61.10,-13.60,28,70.20,3,0,0,43.80,7.80,61,0,NULL,"Not Churned"
18835,Enterprise,Healthcare,USA,Professional,Annual,418.07,14.90,289,81,233,57.60,-0.70,0,100.00,3,2,0,10.20,7.40,29,0,NULL,"Not Churned"
18836,Small,Education,UK,Business,Annual,829.67,5.40,53,10,75,62.20,13.00,15,92.70,0,1,1,20.30,6.30,-3,0,NULL,"Not Churned"
18837,Medium,Manufacturing,USA,Business,Annual,894.00,6.30,87,19,113,74.30,-12.50,6,84.50,0,1,0,33.40,7.50,63,0,NULL,"Not Churned"
18838,Medium,Finance,Canada,Starter,Monthly,137.56,20.70,19,5,24,75.00,7.70,18,91.50,6,0,0,2.00,7.40,45,0,NULL,"Not Churned"
18839,Enterprise,Healthcare,Germany,Starter,Monthly,113.46,0.00,173,39,238,79.00,-10.70,4,65.20,4,3,1,23.70,7.80,43,0,NULL,"Not Churned"
18840,Small,"Professional Services",USA,Starter,Monthly,120.76,10.90,34,7,44,60.80,5.00,13,100.00,2,3,1,26.50,6.80,37,0,NULL,"Not Churned"
18841,Medium,Technology,Singapore,Starter,Monthly,108.44,6.30,36,13,40,26.40,-5.20,15,100.00,3,1,0,27.50,7.50,46,0,NULL,"Not Churned"
18842,Large,Technology,India,Professional,Monthly,377.44,7.60,67,34,54,99.50,33.90,27,49.00,7,1,0,29.60,8.20,60,0,NULL,"Not Churned"
18843,Small,Manufacturing,Germany,Professional,Quarterly,298.01,22.10,33,7,26,83.20,-8.80,13,59.30,0,1,0,59.10,6.50,29,0,NULL,"Not Churned"
18844,Large,"Professional Services",Germany,Enterprise,Monthly,2215.97,10.20,32,14,23,12.40,36.00,0,70.00,0,5,2,40.20,5.00,-8,1,2022-05-21,"Business Closure"
18845,Small,Education,USA,Starter,Annual,141.02,20.40,37,13,40,48.90,-13.20,29,68.10,1,3,0,27.50,7.00,31,0,NULL,"Not Churned"
18846,Large,Healthcare,USA,Starter,Quarterly,139.69,19.90,95,19,79,44.60,-2.00,9,100.00,0,1,0,19.70,6.90,23,0,NULL,"Not Churned"
18847,Enterprise,Manufacturing,USA,Business,Monthly,961.62,17.80,266,64,244,42.10,4.70,1,72.60,2,3,1,40.90,8.30,55,1,2027-06-25,"Business Closure"
18848,Medium,Healthcare,Germany,Professional,Monthly,314.79,0.00,18,10,25,54.70,1.90,0,95.40,2,2,0,38.20,5.30,16,0,NULL,"Not Churned"
18849,Medium,Education,Germany,Professional,Monthly,361.23,9.90,45,18,53,78.70,3.00,45,72.80,4,1,0,24.90,7.40,54,0,NULL,"Not Churned"
18850,Small,"Professional Services",USA,Professional,Monthly,385.59,18.20,21,10,31,46.30,16.10,0,92.70,1,1,0,15.20,7.50,41,0,NULL,"Not Churned"
18851,Enterprise,Education,UK,Starter,Monthly,106.25,18.60,15,9,22,72.50,38.40,0,88.90,3,1,0,18.10,7.60,37,0,NULL,"Not Churned"
18852,Medium,Retail,India,Business,Monthly,766.23,11.10,50,21,53,80.00,41.30,12,79.70,2,3,1,19.90,6.90,57,0,NULL,"Not Churned"
18853,Small,Retail,USA,Professional,Annual,302.41,11.80,25,6,31,82.30,-10.80,29,75.00,2,2,0,43.40,7.80,46,0,NULL,"Not Churned"
18854,Medium,Education,Singapore,Starter,Annual,115.57,3.30,40,26,58,78.50,46.50,0,90.90,2,4,3,29.60,4.10,-6,0,NULL,"Not Churned"
18855,Medium,Finance,India,Starter,Annual,138.85,0.00,27,5,36,65.40,19.40,22,95.60,3,5,2,38.70,5.70,14,0,NULL,"Not Churned"
18856,Small,Manufacturing,Singapore,Business,Annual,873.47,4.50,12,5,15,25.00,-17.00,5,100.00,2,4,3,56.60,7.00,24,1,2025-08-25,Competitor
18857,Small,Retail,Germany,Professional,Annual,402.03,22.20,43,16,50,94.20,-42.30,31,51.50,7,2,1,22.20,6.70,37,1,2024-11-03,Competitor
18858,Small,Media,Singapore,Business,Monthly,747.39,1.50,15,9,17,40.40,-20.90,44,77.80,2,2,1,31.30,7.40,41,1,2025-10-05,"High Price"
18859,Medium,Education,India,Business,Monthly,739.19,12.00,28,16,23,41.80,-18.20,43,62.90,1,5,2,27.10,5.60,13,1,2028-05-12,"Business Closure"
18860,Medium,Media,India,Professional,Monthly,395.98,15.30,121,22,95,65.40,-10.10,33,66.50,2,4,2,42.90,6.20,11,1,2027-02-10,"Poor User Experience"
18861,Medium,Media,India,Starter,Annual,122.91,5.50,68,24,61,48.80,-9.10,24,44.80,0,3,2,32.30,7.10,45,0,NULL,"Not Churned"
18862,Large,Healthcare,Australia,Business,Annual,862.60,7.10,148,35,172,24.10,-11.20,15,89.20,0,2,1,14.00,7.80,49,1,2029-05-17,"Business Closure"
18863,Large,Manufacturing,Canada,Professional,Monthly,355.77,7.50,18,4,26,80.00,15.00,17,87.00,2,0,0,61.70,7.80,55,0,NULL,"Not Churned"
18864,Medium,"Professional Services",India,Professional,Annual,344.18,9.80,35,10,36,16.90,33.90,11,70.30,0,1,0,9.40,5.40,2,0,NULL,"Not Churned"
18865,Small,Retail,Australia,Professional,Monthly,406.08,13.80,17,5,24,61.30,2.60,18,82.30,1,2,1,16.80,6.20,19,1,2028-03-30,"Business Closure"
18866,Medium,"Professional Services",USA,Professional,Quarterly,361.32,14.00,94,33,67,51.90,20.60,11,100.00,1,1,1,33.80,6.00,11,1,2027-11-02,"Contract Expired"
