customer_id,company_size,industry,country,signup_date,subscription_id,plan,contract_type,monthly_recurring_revenue,discount_percentage,contract_start_date,contract_end_date,usage_id,monthly_logins,active_users,monthly_sessions,feature_adoption_rate,usage_change_pct,days_since_last_login,onboarding_completion,number_of_integrations,support_id,support_tickets,unresolved_tickets,avg_resolution_hours,satisfaction_score,nps_score,status_id,churn,churn_date,churn_reason
18924,Large,Technology,Germany,2026-03-07,58924,Starter,Monthly,108.3,17.9,2026-03-07,2026-04-06,78924,110,28,92,82.5,-3.1,14,79.8,3,98924,3,1,33.3,7.2,51,118924,0,,Not Churned
18925,Small,Professional Services,UK,2021-05-16,58925,Professional,Monthly,306.92,13.1,2021-05-16,2021-06-15,78925,62,13,71,86.9,-18.1,6,82.5,3,98925,4,2,15.1,4.7,-3,118925,0,,Not Churned
18926,Medium,Manufacturing,USA,2023-02-01,58926,Professional,Annual,321.35,10.0,2023-02-01,2024-01-27,78926,88,19,109,76.3,-24.4,15,84.5,3,98926,2,0,2.0,8.5,59,118926,0,,Not Churned
18927,Medium,Education,USA,2023-10-07,58927,Business,Annual,876.96,13.2,2023-10-07,2024-10-01,78927,100,19,142,8.5,24.1,39,73.3,3,98927,4,2,4.0,5.8,11,118927,0,,Not Churned
18928,Small,Healthcare,India,2025-06-18,58928,Business,Annual,872.2,13.4,2025-06-18,2026-06-13,78928,48,13,57,40.4,-14.6,41,91.8,2,98928,3,0,29.7,7.9,37,118928,0,,Not Churned
18929,Small,Finance,India,2026-05-10,58929,Professional,Monthly,339.66,10.1,2026-05-10,2026-06-09,78929,29,6,21,57.0,22.3,30,100.0,2,98929,1,0,48.7,9.8,91,118929,0,,Not Churned
18930,Enterprise,Media,Germany,2023-04-30,58930,Business,Quarterly,920.63,13.9,2023-04-30,2023-07-29,78930,90,19,104,63.7,7.2,37,80.2,3,98930,3,0,10.5,5.5,19,118930,0,,Not Churned
18931,Medium,Education,India,2026-08-02,58931,Enterprise,Monthly,2171.78,20.3,2026-08-02,2026-09-01,78931,21,9,18,49.7,7.7,30,71.9,2,98931,7,3,60.3,4.6,12,118931,0,,Not Churned
18932,Small,Education,USA,2022-04-24,58932,Business,Annual,788.02,11.1,2022-04-24,2023-04-19,78932,32,11,34,72.2,-22.2,16,75.1,4,98932,0,0,26.8,6.2,-7,118932,0,,Not Churned
18933,Small,Professional Services,India,2024-08-03,58933,Professional,Monthly,382.29,17.9,2024-08-03,2024-09-02,78933,41,18,47,41.0,11.4,37,81.5,0,98933,1,1,36.7,6.6,23,118933,1,2028-06-24,Competitor
18934,Medium,Education,Australia,2022-06-20,58934,Professional,Annual,417.57,18.5,2022-06-20,2023-06-15,78934,23,14,28,49.0,11.5,24,97.9,3,98934,2,0,2.0,8.4,83,118934,0,,Not Churned
18935,Medium,Professional Services,India,2025-03-01,58935,Business,Monthly,963.68,12.7,2025-03-01,2025-03-31,78935,98,20,74,74.8,26.7,38,64.7,1,98935,4,0,42.7,5.7,7,118935,0,,Not Churned
18936,Medium,Education,USA,2022-02-18,58936,Business,Monthly,845.68,16.5,2022-02-18,2022-03-20,78936,199,39,274,56.0,-12.8,39,74.9,3,98936,2,0,31.1,6.6,11,118936,1,2022-06-08,Contract Expired
18937,Small,Finance,UK,2025-07-15,58937,Professional,Annual,343.52,0.0,2025-07-15,2026-07-10,78937,54,17,79,56.9,28.8,27,95.5,4,98937,1,0,36.1,6.8,18,118937,0,,Not Churned
18938,Large,Manufacturing,USA,2024-10-26,58938,Starter,Monthly,103.62,7.1,2024-10-26,2024-11-25,78938,95,32,120,41.8,-19.5,0,51.4,3,98938,3,1,2.0,7.8,49,118938,0,,Not Churned
18939,Medium,Manufacturing,USA,2022-10-01,58939,Professional,Monthly,377.99,9.6,2022-10-01,2022-10-31,78939,64,19,76,61.2,-13.1,0,100.0,3,98939,2,1,38.1,7.5,35,118939,0,,Not Churned
18940,Small,Manufacturing,USA,2026-09-18,58940,Business,Annual,788.73,11.0,2026-09-18,2027-09-13,78940,32,8,38,51.7,-37.2,6,50.9,3,98940,3,0,38.5,7.2,32,118940,0,,Not Churned
18941,Medium,Technology,Australia,2026-04-05,58941,Professional,Monthly,381.23,15.6,2026-04-05,2026-05-05,78941,71,13,89,65.3,4.4,24,72.9,4,98941,3,2,9.9,5.6,22,118941,0,,Not Churned
18942,Medium,Finance,Singapore,2021-12-19,58942,Business,Monthly,948.65,5.3,2021-12-19,2022-01-18,78942,95,19,133,22.4,-6.5,16,88.4,4,98942,2,0,14.8,6.2,9,118942,0,,Not Churned
18943,Large,Finance,USA,2022-03-02,58943,Professional,Annual,405.28,0.5,2022-03-02,2023-02-25,78943,26,12,21,57.5,-14.8,11,77.9,3,98943,3,0,21.8,8.3,55,118943,0,,Not Churned
18944,Enterprise,Media,India,2022-05-25,58944,Starter,Annual,125.03,9.9,2022-05-25,2023-05-20,78944,30,6,22,39.9,20.6,11,73.3,3,98944,2,1,33.7,8.4,72,118944,1,2024-02-23,Competitor
18945,Small,Healthcare,India,2021-05-20,58945,Starter,Annual,136.86,1.8,2021-05-20,2022-05-15,78945,34,10,26,49.1,-8.3,2,69.7,4,98945,0,0,39.8,9.4,78,118945,0,,Not Churned
18946,Large,Retail,Australia,2021-09-09,58946,Professional,Monthly,386.09,6.1,2021-09-09,2021-10-09,78946,293,62,270,89.4,36.2,42,90.3,0,98946,0,0,11.6,7.8,31,118946,0,,Not Churned
18947,Large,Manufacturing,UK,2022-10-31,58947,Starter,Annual,116.83,1.0,2022-10-31,2023-10-26,78947,98,20,100,58.3,27.0,40,96.9,1,98947,3,0,45.8,6.2,15,118947,0,,Not Churned
18948,Enterprise,Retail,Australia,2021-11-13,58948,Enterprise,Monthly,1951.95,20.2,2021-11-13,2021-12-13,78948,45,15,48,66.2,-11.7,32,94.1,0,98948,5,0,28.7,6.4,43,118948,0,,Not Churned
18949,Small,Healthcare,Canada,2026-07-03,58949,Starter,Annual,112.17,11.2,2026-07-03,2027-06-28,78949,24,15,21,50.5,31.9,46,88.6,1,98949,1,0,28.3,6.6,17,118949,0,,Not Churned
18950,Medium,Finance,Singapore,2023-11-19,58950,Professional,Monthly,400.96,6.5,2023-11-19,2023-12-19,78950,95,32,72,58.9,-29.5,27,91.4,3,98950,3,0,43.2,6.4,9,118950,0,,Not Churned
18951,Small,Healthcare,Germany,2022-06-25,58951,Starter,Monthly,124.45,4.2,2022-06-25,2022-07-25,78951,29,18,26,64.1,-2.9,5,48.9,5,98951,3,1,37.8,6.0,28,118951,1,2026-11-04,Contract Expired
18952,Large,Education,Australia,2024-01-29,58952,Starter,Annual,129.95,6.5,2024-01-29,2025-01-23,78952,78,22,103,47.4,-20.9,23,59.5,1,98952,1,0,20.8,8.8,53,118952,0,,Not Churned
18953,Small,Healthcare,USA,2024-09-05,58953,Starter,Annual,135.86,20.6,2024-09-05,2025-08-31,78953,53,10,63,65.1,0.7,13,73.2,2,98953,2,0,9.3,7.8,61,118953,0,,Not Churned
18954,Medium,Healthcare,USA,2022-07-24,58954,Business,Monthly,920.95,0.0,2022-07-24,2022-08-23,78954,76,15,98,63.9,-17.7,32,47.2,1,98954,1,1,13.4,7.8,46,118954,0,,Not Churned
18955,Small,Professional Services,UK,2022-12-24,58955,Professional,Monthly,402.37,8.0,2022-12-24,2023-01-23,78955,46,15,52,88.1,34.2,0,58.2,3,98955,1,1,3.9,7.3,49,118955,0,,Not Churned
18956,Small,Education,UK,2023-09-28,58956,Starter,Annual,105.63,11.4,2023-09-28,2024-09-22,78956,23,5,21,46.5,10.5,19,100.0,0,98956,3,1,23.8,6.6,30,118956,0,,Not Churned
18957,Medium,Professional Services,UK,2022-03-26,58957,Professional,Monthly,408.2,2.9,2022-03-26,2022-04-25,78957,80,18,118,90.3,26.7,9,83.2,2,98957,2,1,28.2,7.2,46,118957,0,,Not Churned
18958,Large,Retail,India,2021-01-25,58958,Professional,Monthly,397.05,3.5,2021-01-25,2021-02-24,78958,46,12,63,57.5,-13.4,20,88.6,2,98958,4,2,19.1,5.1,10,118958,0,,Not Churned
18959,Medium,Media,Canada,2026-01-14,58959,Professional,Monthly,408.12,2.8,2026-01-14,2026-02-13,78959,39,9,56,73.2,28.5,43,83.9,1,98959,3,0,4.4,8.3,72,118959,0,,Not Churned
18960,Large,Education,USA,2021-09-17,58960,Starter,Monthly,132.7,10.7,2021-09-17,2021-10-17,78960,72,14,63,57.6,43.4,18,63.7,1,98960,4,2,23.3,6.2,23,118960,0,,Not Churned
18961,Small,Media,Canada,2026-07-07,58961,Enterprise,Monthly,2081.28,13.9,2026-07-07,2026-08-06,78961,16,6,20,61.6,-10.8,35,82.6,1,98961,0,0,2.0,6.9,42,118961,0,,Not Churned
18962,Medium,Technology,India,2026-04-12,58962,Starter,Annual,106.78,16.8,2026-04-12,2027-04-07,78962,26,12,30,100.0,23.9,35,75.4,3,98962,4,1,41.2,6.1,27,118962,0,,Not Churned
18963,Medium,Healthcare,USA,2024-05-21,58963,Business,Monthly,761.07,7.4,2024-05-21,2024-06-20,78963,42,15,37,97.3,-22.9,25,66.3,1,98963,2,0,27.5,7.1,38,118963,0,,Not Churned
18964,Small,Media,India,2022-03-28,58964,Starter,Monthly,122.95,13.4,2022-03-28,2022-04-27,78964,71,18,96,97.9,-6.3,5,91.9,1,98964,1,0,32.0,7.3,45,118964,1,2026-02-20,Poor User Experience
18965,Medium,Healthcare,Germany,2022-12-01,58965,Professional,Monthly,345.39,17.2,2022-12-01,2022-12-31,78965,55,16,39,88.1,18.2,46,75.1,2,98965,1,0,13.7,7.0,40,118965,1,2023-09-19,Contract Expired
18966,Medium,Professional Services,USA,2025-04-01,58966,Professional,Monthly,377.64,12.5,2025-04-01,2025-05-01,78966,25,6,21,73.4,-30.1,2,55.6,1,98966,1,0,11.1,4.8,12,118966,0,,Not Churned
18967,Medium,Retail,India,2025-08-10,58967,Professional,Monthly,359.15,10.5,2025-08-10,2025-09-09,78967,49,15,41,57.4,-5.9,0,75.9,2,98967,0,0,2.0,8.5,73,118967,0,,Not Churned
18968,Large,Professional Services,India,2022-01-20,58968,Professional,Annual,312.85,5.6,2022-01-20,2023-01-15,78968,37,9,43,93.1,33.9,11,93.7,1,98968,1,0,22.8,9.0,59,118968,0,,Not Churned
18969,Medium,Finance,Canada,2022-09-05,58969,Starter,Monthly,102.09,4.4,2022-09-05,2022-10-05,78969,15,8,17,100.0,6.5,10,76.7,4,98969,1,1,26.5,7.8,32,118969,0,,Not Churned
18970,Small,Education,India,2024-12-12,58970,Professional,Annual,313.22,19.8,2024-12-12,2025-12-07,78970,39,12,56,24.0,7.7,28,94.2,0,98970,1,0,2.0,8.4,66,118970,0,,Not Churned
18971,Small,Finance,Singapore,2022-07-11,58971,Starter,Quarterly,108.16,8.1,2022-07-11,2022-10-09,78971,37,9,50,70.3,0.5,15,71.9,3,98971,3,1,2.3,7.6,33,118971,0,,Not Churned
18972,Medium,Technology,UK,2021-12-16,58972,Business,Quarterly,936.68,9.4,2021-12-16,2022-03-16,78972,19,7,18,37.7,-3.2,13,68.1,5,98972,1,0,7.1,6.4,35,118972,0,,Not Churned
18973,Small,Education,USA,2022-01-25,58973,Business,Monthly,807.37,27.8,2022-01-25,2022-02-24,78973,31,11,35,52.7,-13.7,11,66.9,3,98973,0,0,21.7,8.2,60,118973,0,,Not Churned
18974,Small,Technology,Canada,2024-02-17,58974,Professional,Monthly,308.97,8.1,2024-02-17,2024-03-18,78974,14,9,13,84.4,-54.8,31,90.7,2,98974,3,1,48.6,5.3,-8,118974,1,2025-05-05,Poor Support
18975,Medium,Technology,USA,2023-01-16,58975,Professional,Monthly,390.03,7.5,2023-01-16,2023-02-15,78975,74,16,64,92.3,30.5,40,71.9,1,98975,0,0,35.1,9.1,97,118975,0,,Not Churned
18976,Medium,Technology,Germany,2026-08-18,58976,Starter,Quarterly,141.5,11.5,2026-08-18,2026-11-16,78976,62,18,74,30.0,39.6,23,88.9,1,98976,2,2,41.7,7.8,43,118976,1,2027-05-24,Competitor
18977,Small,Manufacturing,USA,2025-09-27,58977,Professional,Monthly,309.81,0.0,2025-09-27,2025-10-27,78977,61,28,83,36.6,-6.3,38,94.9,4,98977,3,0,22.4,6.4,29,118977,0,,Not Churned
18978,Large,Education,Singapore,2025-10-29,58978,Starter,Quarterly,142.45,6.3,2025-10-29,2026-01-27,78978,40,10,29,56.0,17.2,0,86.0,0,98978,2,0,36.5,6.8,36,118978,1,2029-03-25,Contract Expired
18979,Medium,Media,UK,2021-01-27,58979,Starter,Annual,141.91,5.4,2021-01-27,2022-01-22,78979,47,24,35,66.6,13.1,10,60.9,4,98979,2,1,12.8,6.1,12,118979,0,,Not Churned
18980,Small,Education,Germany,2021-10-17,58980,Starter,Quarterly,123.97,4.7,2021-10-17,2022-01-15,78980,47,14,34,44.1,3.0,43,70.4,1,98980,4,0,24.2,6.9,38,118980,0,,Not Churned
18981,Large,Manufacturing,India,2021-01-28,58981,Business,Monthly,810.49,19.4,2021-01-28,2021-02-27,78981,63,31,79,88.8,-0.6,0,87.5,2,98981,1,0,52.0,5.9,1,118981,0,,Not Churned
18982,Medium,Retail,USA,2025-11-05,58982,Enterprise,Monthly,1976.33,4.4,2025-11-05,2025-12-05,78982,46,11,45,53.0,-49.5,5,72.8,4,98982,4,3,30.5,5.4,10,118982,1,2029-08-18,High Price
18983,Medium,Media,Australia,2021-04-18,58983,Business,Annual,967.6,5.1,2021-04-18,2022-04-13,78983,16,7,20,71.1,11.4,21,100.0,1,98983,3,0,2.1,6.3,17,118983,1,2025-08-30,Competitor
18984,Medium,Manufacturing,Canada,2023-06-10,58984,Enterprise,Monthly,2335.65,9.3,2023-06-10,2023-07-10,78984,138,26,121,67.0,6.0,65,80.6,2,98984,3,1,9.1,7.4,34,118984,0,,Not Churned
18985,Small,Media,India,2021-07-22,58985,Business,Monthly,916.26,4.5,2021-07-22,2021-08-21,78985,39,10,28,38.0,9.3,0,86.8,5,98985,1,1,2.0,7.4,49,118985,0,,Not Churned
18986,Medium,Healthcare,USA,2023-02-16,58986,Starter,Monthly,138.16,7.9,2023-02-16,2023-03-18,78986,46,29,57,65.0,32.4,30,98.4,2,98986,2,0,46.7,7.4,54,118986,0,,Not Churned
18987,Medium,Finance,USA,2023-09-17,58987,Professional,Quarterly,351.88,7.2,2023-09-17,2023-12-16,78987,22,7,19,68.8,5.1,8,82.1,1,98987,3,0,26.1,6.4,14,118987,0,,Not Churned
18988,Enterprise,Finance,UK,2026-04-10,58988,Business,Monthly,832.01,7.8,2026-04-10,2026-05-10,78988,75,35,86,58.4,9.7,41,81.5,6,98988,2,0,37.0,7.1,23,118988,1,2029-02-21,Contract Expired
18989,Large,Technology,USA,2026-04-18,58989,Professional,Monthly,390.88,0.4,2026-04-18,2026-05-18,78989,47,12,49,58.2,-4.5,11,100.0,3,98989,6,4,12.1,3.2,-19,118989,1,2026-10-15,Business Closure
18990,Medium,Education,USA,2026-05-05,58990,Professional,Quarterly,333.91,14.8,2026-05-05,2026-08-03,78990,109,24,154,23.7,-6.5,27,92.6,0,98990,2,1,32.5,8.3,40,118990,0,,Not Churned
18991,Small,Education,India,2022-03-14,58991,Professional,Quarterly,337.67,12.4,2022-03-14,2022-06-12,78991,19,7,14,79.9,-10.1,0,65.1,1,98991,1,0,25.2,7.7,40,118991,0,,Not Churned
18992,Small,Technology,USA,2023-11-01,58992,Professional,Annual,344.18,7.7,2023-11-01,2024-10-26,78992,29,7,31,58.3,-18.6,55,74.7,1,98992,3,1,49.3,8.5,56,118992,1,2028-01-24,Contract Expired
18993,Small,Healthcare,India,2023-04-17,58993,Starter,Annual,137.97,11.5,2023-04-17,2024-04-11,78993,135,27,185,53.7,-19.4,0,70.3,2,98993,2,0,51.1,8.7,63,118993,0,,Not Churned
18994,Medium,Finance,Singapore,2022-08-30,58994,Professional,Monthly,392.94,6.8,2022-08-30,2022-09-29,78994,164,32,204,5.0,-19.9,23,75.2,0,98994,4,2,27.4,5.4,14,118994,1,2024-06-24,Competitor
18995,Small,Manufacturing,India,2022-10-04,58995,Starter,Monthly,114.24,9.3,2022-10-04,2022-11-03,78995,10,5,14,58.1,-17.4,0,90.6,2,98995,1,0,18.3,7.7,47,118995,0,,Not Churned
18996,Medium,Retail,Singapore,2025-12-14,58996,Starter,Monthly,108.03,0.0,2025-12-14,2026-01-13,78996,15,5,22,50.5,-11.8,0,85.5,4,98996,3,1,21.9,6.4,43,118996,0,,Not Churned
18997,Small,Media,USA,2022-10-05,58997,Enterprise,Annual,2172.45,13.4,2022-10-05,2023-09-30,78997,8,3,9,84.5,-2.4,36,88.2,3,98997,1,0,2.0,7.3,52,118997,0,,Not Churned
18998,Enterprise,Media,USA,2022-12-04,58998,Professional,Monthly,374.01,2.6,2022-12-04,2023-01-03,78998,34,9,33,56.6,-14.5,12,98.3,3,98998,0,0,18.1,8.3,74,118998,0,,Not Churned
18999,Small,Media,India,2025-09-19,58999,Business,Monthly,923.68,8.8,2025-09-19,2025-10-19,78999,14,3,11,59.9,-0.5,37,49.1,4,98999,6,3,2.0,5.4,14,118999,1,2030-04-17,Contract Expired
19000,Enterprise,Media,Canada,2023-04-29,59000,Business,Monthly,782.13,12.2,2023-04-29,2023-05-29,79000,147,36,177,68.1,31.9,28,93.9,2,99000,2,1,38.5,6.9,37,119000,0,,Not Churned
19001,Enterprise,Professional Services,Canada,2025-01-02,59001,Professional,Monthly,328.05,22.5,2025-01-02,2025-02-01,79001,234,43,309,76.8,-14.6,11,71.0,4,99001,2,0,12.1,7.7,47,119001,1,2028-09-08,Competitor
19002,Medium,Healthcare,USA,2026-02-10,59002,Business,Monthly,999.21,16.1,2026-02-10,2026-03-12,79002,28,17,31,63.1,7.7,42,80.3,3,99002,4,0,34.3,6.8,25,119002,1,2030-01-04,Contract Expired
19003,Large,Media,India,2022-05-26,59003,Starter,Monthly,118.17,0.0,2022-05-26,2022-06-25,79003,39,17,34,22.4,-31.3,12,65.2,3,99003,4,0,34.9,7.4,52,119003,1,2024-03-10,Competitor
19004,Medium,Education,Singapore,2024-01-01,59004,Business,Monthly,815.96,5.4,2024-01-01,2024-01-31,79004,64,13,91,55.5,-6.2,1,83.2,3,99004,0,0,7.9,9.9,94,119004,0,,Not Churned
19005,Medium,Professional Services,Singapore,2023-01-03,59005,Business,Quarterly,929.47,8.2,2023-01-03,2023-04-03,79005,49,16,69,66.6,-5.7,18,82.6,2,99005,0,0,48.3,7.3,36,119005,0,,Not Churned
19006,Small,Technology,USA,2024-05-22,59006,Enterprise,Annual,2230.27,7.5,2024-05-22,2025-05-17,79006,115,25,116,43.6,-8.4,33,75.1,1,99006,1,0,17.9,8.9,75,119006,0,,Not Churned
19007,Small,Finance,UK,2025-01-20,59007,Business,Monthly,795.92,0.0,2025-01-20,2025-02-19,79007,38,7,47,48.4,7.9,20,56.9,4,99007,2,0,28.2,8.7,67,119007,0,,Not Churned
19008,Medium,Professional Services,USA,2026-07-04,59008,Professional,Quarterly,347.64,15.7,2026-07-04,2026-10-02,79008,35,9,46,100.0,30.6,0,66.6,6,99008,2,1,33.3,7.7,30,119008,0,,Not Churned
19009,Medium,Technology,USA,2025-03-14,59009,Business,Monthly,765.4,12.5,2025-03-14,2025-04-13,79009,54,13,42,61.1,-16.0,28,100.0,0,99009,3,0,31.8,7.3,38,119009,0,,Not Churned
19010,Medium,Education,India,2022-10-24,59010,Professional,Monthly,331.75,5.4,2022-10-24,2022-11-23,79010,21,7,29,99.4,-15.7,41,60.0,2,99010,1,0,40.3,9.4,74,119010,0,,Not Churned
19011,Small,Media,USA,2024-04-16,59011,Starter,Monthly,119.58,6.0,2024-04-16,2024-05-16,79011,76,15,98,49.4,16.5,25,84.4,3,99011,1,0,38.1,7.5,41,119011,1,2028-11-05,Contract Expired
19012,Medium,Technology,Germany,2021-04-14,59012,Business,Monthly,876.6,10.3,2021-04-14,2021-05-14,79012,46,11,51,70.0,-14.6,18,94.1,2,99012,0,0,23.6,7.4,29,119012,0,,Not Churned
19013,Small,Manufacturing,India,2022-08-01,59013,Enterprise,Annual,2441.08,15.9,2022-08-01,2023-07-27,79013,43,11,62,65.9,-29.8,0,96.6,5,99013,3,1,24.5,7.0,20,119013,0,,Not Churned
19014,Small,Professional Services,UK,2023-12-18,59014,Starter,Quarterly,118.17,12.8,2023-12-18,2024-03-17,79014,19,12,25,55.9,16.3,23,76.9,3,99014,3,0,22.8,7.8,43,119014,1,2027-09-25,Business Closure
19015,Small,Professional Services,Germany,2023-03-30,59015,Enterprise,Annual,2290.19,5.5,2023-03-30,2024-03-24,79015,35,10,38,51.2,-33.6,8,95.2,2,99015,7,3,66.2,6.1,12,119015,0,,Not Churned
19016,Small,Media,India,2021-03-20,59016,Professional,Monthly,414.0,8.2,2021-03-20,2021-04-19,79016,49,9,69,73.9,-26.7,27,61.3,2,99016,4,0,16.3,6.7,32,119016,1,2023-04-19,Poor User Experience
19017,Small,Finance,India,2026-01-22,59017,Starter,Annual,136.37,13.8,2026-01-22,2027-01-17,79017,73,22,102,67.1,20.9,11,42.4,2,99017,2,2,22.6,6.2,18,119017,0,,Not Churned
19018,Large,Technology,Australia,2026-03-05,59018,Professional,Monthly,326.53,12.0,2026-03-05,2026-04-04,79018,91,17,109,30.9,-16.2,26,100.0,5,99018,2,1,39.0,6.5,21,119018,1,2027-02-19,Poor User Experience
19019,Small,Finance,USA,2022-07-13,59019,Business,Annual,786.01,2.0,2022-07-13,2023-07-08,79019,103,19,145,82.1,-34.8,23,86.8,2,99019,2,1,10.9,7.2,59,119019,0,,Not Churned
19020,Medium,Professional Services,India,2025-09-03,59020,Professional,Monthly,378.68,3.8,2025-09-03,2025-10-03,79020,61,15,78,69.1,-9.1,27,59.4,4,99020,3,0,11.0,8.2,58,119020,1,2029-04-07,Competitor
19021,Small,Technology,USA,2025-06-08,59021,Business,Annual,899.61,17.0,2025-06-08,2026-06-03,79021,22,8,17,65.2,30.5,1,88.6,3,99021,1,0,24.8,9.1,63,119021,0,,Not Churned
19022,Large,Technology,USA,2026-01-28,59022,Business,Monthly,885.19,16.6,2026-01-28,2026-02-27,79022,34,15,48,65.3,38.3,0,72.4,1,99022,1,0,2.0,7.8,50,119022,1,2030-02-26,Contract Expired
19023,Medium,Finance,Germany,2021-03-11,59023,Business,Monthly,768.37,13.7,2021-03-11,2021-04-10,79023,11,3,14,67.3,29.6,64,100.0,2,99023,1,0,2.4,7.5,50,119023,0,,Not Churned
19024,Small,Manufacturing,UK,2024-04-04,59024,Starter,Annual,117.23,15.0,2024-04-04,2025-03-30,79024,12,6,12,29.9,42.7,34,92.7,1,99024,2,1,22.9,5.8,14,119024,0,,Not Churned
19025,Medium,Technology,USA,2023-12-18,59025,Professional,Monthly,390.52,0.0,2023-12-18,2024-01-17,79025,18,5,15,51.5,-3.0,54,65.9,5,99025,2,1,7.1,5.3,-11,119025,0,,Not Churned
19026,Medium,Manufacturing,UK,2025-01-14,59026,Starter,Monthly,132.39,0.0,2025-01-14,2025-02-13,79026,29,7,22,100.0,16.7,33,91.9,2,99026,5,2,48.9,7.9,59,119026,0,,Not Churned
19027,Medium,Healthcare,Singapore,2021-09-02,59027,Professional,Annual,317.73,5.6,2021-09-02,2022-08-28,79027,52,16,76,60.7,3.5,16,60.4,3,99027,4,0,18.2,8.3,68,119027,0,,Not Churned
19028,Small,Retail,India,2022-11-15,59028,Enterprise,Monthly,2198.68,15.7,2022-11-15,2022-12-15,79028,21,10,25,57.1,9.1,21,45.1,2,99028,2,1,19.4,5.9,-9,119028,1,2025-02-28,Competitor
19029,Enterprise,Healthcare,India,2025-12-05,59029,Starter,Monthly,120.59,8.4,2025-12-05,2026-01-04,79029,156,33,117,67.9,-9.9,0,55.0,2,99029,2,0,6.9,7.7,51,119029,0,,Not Churned
19030,Medium,Retail,Singapore,2025-05-21,59030,Professional,Annual,359.8,7.8,2025-05-21,2026-05-16,79030,51,14,37,53.3,21.1,0,68.5,0,99030,1,0,2.0,7.0,30,119030,0,,Not Churned
19031,Small,Healthcare,Singapore,2021-03-12,59031,Enterprise,Annual,2225.09,29.5,2021-03-12,2022-03-07,79031,15,6,12,67.6,-5.3,39,94.9,2,99031,3,0,2.0,7.2,26,119031,0,,Not Churned
19032,Large,Retail,India,2026-03-04,59032,Business,Monthly,871.76,11.5,2026-03-04,2026-04-03,79032,55,35,69,100.0,19.8,5,88.2,1,99032,2,1,11.0,6.3,53,119032,0,,Not Churned
19033,Medium,Technology,India,2024-06-16,59033,Starter,Annual,136.15,8.6,2024-06-16,2025-06-11,79033,33,9,29,55.5,-10.6,21,100.0,2,99033,3,1,12.5,9.5,100,119033,0,,Not Churned
19034,Large,Finance,USA,2024-05-16,59034,Professional,Monthly,345.21,7.0,2024-05-16,2024-06-15,79034,132,29,147,85.6,36.0,15,64.2,1,99034,1,1,22.5,7.0,38,119034,0,,Not Churned
19035,Medium,Finance,India,2022-12-23,59035,Enterprise,Annual,2295.06,14.1,2022-12-23,2023-12-18,79035,15,5,20,47.0,-34.3,0,74.0,2,99035,1,0,34.1,7.9,43,119035,0,,Not Churned
19036,Large,Media,Canada,2021-10-29,59036,Professional,Monthly,371.83,12.8,2021-10-29,2021-11-28,79036,62,15,81,29.0,16.1,1,73.8,2,99036,4,0,30.9,7.4,48,119036,0,,Not Churned
19037,Small,Education,India,2024-12-24,59037,Professional,Quarterly,412.93,10.4,2024-12-24,2025-03-24,79037,61,13,62,69.8,4.4,11,77.2,2,99037,1,1,15.8,8.5,77,119037,0,,Not Churned
19038,Large,Media,India,2024-10-03,59038,Business,Monthly,917.28,2.3,2024-10-03,2024-11-02,79038,135,40,185,43.5,32.1,53,89.8,4,99038,3,0,26.5,7.3,48,119038,0,,Not Churned
19039,Large,Retail,USA,2026-03-31,59039,Business,Annual,761.38,13.2,2026-03-31,2027-03-26,79039,67,26,63,72.7,4.5,7,77.9,2,99039,1,0,27.9,6.0,27,119039,0,,Not Churned
19040,Small,Education,Singapore,2024-11-30,59040,Professional,Monthly,368.85,4.9,2024-11-30,2024-12-30,79040,19,6,17,61.7,-29.1,8,83.1,2,99040,2,0,36.1,6.1,8,119040,0,,Not Churned
19041,Small,Manufacturing,USA,2026-04-10,59041,Starter,Annual,129.8,3.8,2026-04-10,2027-04-05,79041,86,19,112,88.6,-25.8,41,51.3,1,99041,1,0,19.9,6.3,31,119041,0,,Not Churned
19042,Small,Manufacturing,USA,2023-08-10,59042,Business,Quarterly,725.33,9.1,2023-08-10,2023-11-08,79042,40,17,44,86.9,2.0,37,90.9,3,99042,3,0,21.1,6.8,45,119042,0,,Not Churned
19043,Enterprise,Education,Singapore,2021-09-13,59043,Enterprise,Annual,1927.99,13.1,2021-09-13,2022-09-08,79043,116,46,169,46.2,3.5,42,86.5,4,99043,1,0,2.0,9.3,83,119043,1,2023-10-10,Poor User Experience
19044,Small,Retail,UK,2023-08-12,59044,Enterprise,Quarterly,1884.63,13.0,2023-08-12,2023-11-10,79044,29,10,27,69.5,-26.1,21,96.7,0,99044,4,1,26.6,5.7,22,119044,0,,Not Churned
19045,Medium,Finance,USA,2024-03-14,59045,Professional,Annual,303.41,29.1,2024-03-14,2025-03-09,79045,48,12,54,58.2,8.0,13,75.5,2,99045,3,1,16.2,7.9,46,119045,0,,Not Churned
19046,Small,Retail,USA,2025-08-27,59046,Professional,Annual,308.48,13.1,2025-08-27,2026-08-22,79046,69,28,59,78.1,19.3,13,61.6,4,99046,3,0,35.7,7.3,27,119046,0,,Not Churned
19047,Medium,Manufacturing,India,2025-03-28,59047,Professional,Monthly,414.83,7.2,2025-03-28,2025-04-27,79047,28,8,21,78.7,10.0,4,63.9,6,99047,2,0,28.7,6.9,24,119047,0,,Not Churned
